orig_index,T,formula,database,id,rho_pred,seebeck_pred,kappa_pred,zT_pred,rho_var,seebeck_var,kappa_var,zT_var,rho_std,seebeck_std,kappa_std,zT_std,rough_correlation
77790,700,NbO6SmSr2,ICSD,61434,1.01046,0.999886,16.796,1.08556,0.000682047,1.3401e-08,6524.38,0.00820784,0.026116,0.000115763,80.7736,0.0905971,73.4313
77066,700,N5Ta3,COD,1005006,2.59858e+38,1.00002,91.8792,1.21119,inf,2.44804e-08,2.38646e+08,0.0604413,inf,0.000156462,15448.2,0.245848,73.4693
80355,700,PdScSn,ICSD,648815,1.00285,0.999993,247.753,1.3324,0.000358522,4.64109e-08,1.76516e+09,0.0325586,0.0189347,0.000215432,42013.8,0.18044,73.5929
73565,700,InPd2Y2,ICSD,658303,1.00285,0.999994,146.264,1.33563,0.000358522,4.27286e-08,7.63528e+10,0.0344723,0.0189347,0.000206709,276320,0.185667,73.6155
62899,700,Cu2InLa2,ICSD,411708,1.0011,0.999922,20.7888,1.28144,5.39429e-06,3.31533e-08,2.34514e+07,0.0358362,0.00232256,0.00018208,4842.66,0.189305,73.67
3890,700,As6Sn2Sr5,COD,4329210,1.00027,1.00011,8.63418,1.2844,1.17242e-06,4.01998e-08,9.45784e+07,0.0406338,0.00108278,0.000200499,9725.14,0.201578,73.6739
63412,700,Cu5O10V2,COD,9011142,1.09089,0.999764,77.14,1.02325,0.160747,2.5291e-08,905533,0.000801625,0.400933,0.000159031,951.595,0.028313,73.7283
56292,700,CaO3Ru,ICSD,165689,1.00022,0.999868,19.8931,1.08944,1.06247e-06,1.37425e-08,83017.7,0.0113116,0.00103076,0.000117228,288.128,0.106356,73.7509
142964,1000,Cr2CuO4,COD,2006190,1.02014,1.00025,40.2966,1.03911,0.00102449,1.2268e-07,36720.8,0.000778549,0.0320076,0.000350257,191.627,0.0279025,73.7881
78578,700,NiSnZr,ICSD,646828,1.00021,0.999713,524.06,1.42432,1.02119e-06,1.06328e-09,827783,0.00505205,0.00101054,3.26079e-05,909.826,0.0710778,73.8167
67214,700,Fe2O3,COD,9015065,1.16283,0.999673,90.1305,1.02911,0.365516,1.34438e-09,34585,0.00290419,0.604579,3.66659e-05,185.971,0.0538905,73.848
158769,1000,MoNiO6Sr2,ICSD,28600,1.00231,0.999927,13.0742,1.11542,0.000140754,1.83578e-08,3771.46,0.0213563,0.011864,0.000135491,61.4122,0.146138,73.8937
65109,700,ErMoO6Sr2,ICSD,245467,1.00256,0.999917,12.2236,1.08975,0.000173982,1.09346e-08,2938.02,0.00893184,0.0131902,0.000104569,54.2035,0.0945084,73.9015
75107,700,LaPdZn,ICSD,183335,1.00493,1.00008,28.7423,1.28413,0.000467342,2.90406e-08,1.15356e+08,0.0573278,0.0216181,0.000170413,10740.4,0.239432,73.9118
72474,700,Ho4Mo4O11,ICSD,69577,1.00085,0.999929,41.0471,1.07031,1.41002e-05,1.5231e-08,6.83259e+06,0.00300988,0.00375503,0.000123414,2613.92,0.0548623,73.9535
3450,700,As2LaRu2,ICSD,602111,1.00021,1.00007,12.9195,1.18536,1.02119e-06,2.77105e-08,86002.7,0.0500174,0.00101054,0.000166465,293.262,0.223646,73.976
149136,1000,Fe2O4Zn,COD,9006902,1.05435,0.999719,41.6872,1.09189,0.0939657,3.52161e-08,263976,0.0365485,0.306538,0.000187659,513.786,0.191177,73.9855
67581,700,FeGaO3,ICSD,35079,1.00056,0.99968,140.552,1.09471,2.6549e-06,1.62233e-08,8.94847e+08,0.0248757,0.00162939,0.000127371,29914,0.15772,73.9994
73496,700,InNi2Sc2,ICSD,107333,1.0006,0.999911,273.754,1.35535,3.22752e-06,3.45056e-08,4.02098e+07,0.0306244,0.00179653,0.000185757,6341.12,0.174998,74
149698,1000,FeMo6S8,ICSD,632656,1.00023,1.00005,28.6306,1.10281,1.08095e-06,6.9641e-09,1210.66,0.0286016,0.00103969,8.34512e-05,34.7946,0.16912,74.0537
158369,1000,MnO3Sr,ICSD,185417,1.00296,0.99982,11.5393,1.09115,0.000163058,4.90206e-09,173.174,0.00569474,0.0127694,7.00147e-05,13.1595,0.0754635,74.0704
144866,1000,Cu2MgMn3O8,ICSD,625,1.00053,0.999768,64.6471,1.04522,2.42286e-06,2.20322e-08,2.54654e+06,0.000769507,0.00155655,0.000148432,1595.79,0.02774,74.1312
67196,700,Fe2NiO4,ICSD,52387,1.13146,1.00018,66.954,1.03804,0.256642,1.24916e-07,109449,0.00443548,0.506598,0.000353435,330.831,0.0665994,74.206
61318,700,CrDyO3,COD,1529058,1.00474,0.999898,25.5461,1.06232,0.000293301,1.6103e-08,186376,0.00336192,0.017126,0.000126898,431.713,0.057982,74.2976
60469,700,CoFe2O4,ICSD,184063,1.15206,0.999788,72.5374,1.03789,0.327183,4.24154e-08,139833,0.00443718,0.571999,0.00020595,373.943,0.0666122,74.3113
76764,700,Mo5O8Pr,COD,2103925,1.00743,0.999945,45.4039,1.03776,0.000494589,2.0516e-08,3.6251e+06,0.00157388,0.0222394,0.000143234,1903.97,0.0396721,74.4334
76765,700,Mo5O8Sm,COD,2103927,1.00746,0.999946,46.1207,1.0399,0.000494308,1.76931e-08,2.34833e+06,0.00164397,0.022233,0.000133015,1532.42,0.0405458,74.4361
63992,700,CuMnO2,COD,9011834,1.04313,0.999803,309.243,1.00478,0.0186047,3.53952e-08,6.22591e+08,3.46385e-05,0.136399,0.000188136,24951.8,0.00588545,74.4517
84493,1000,AlFe2Mo,ICSD,57807,1.00374,1.00004,215.989,1.24803,0.0002331,4.62829e-08,4.01522e+08,0.0600011,0.0152676,0.000215135,20038,0.244951,74.5339
136240,1000,CAsCr3,ICSD,609880,1.00176,1.00012,60.3797,1.21733,0.000117513,5.49615e-08,1.83099e+07,0.0566859,0.0108404,0.000234439,4279,0.238088,74.5404
160322,1000,NiO3Ti,COD,9008036,1.00062,0.999763,39.5999,1.12547,2.48054e-06,2.06401e-08,19231.8,0.0386284,0.00157497,0.000143667,138.679,0.196541,74.6438
160998,1000,O3W,ICSD,67749,1.00035,0.999882,48.5201,1.09949,2.05826e-06,2.00452e-08,18235.1,0.00503012,0.00143466,0.000141581,135.037,0.0709233,74.655
3272,700,As2CsRu2,ICSD,610297,1.00028,1.00014,15.143,1.31029,1.22004e-06,2.78328e-08,37304,0.0553247,0.00110455,0.000166832,193.143,0.235212,74.8149
74980,700,LaMn2Si2,ICSD,641442,1.00253,1,14.4782,1.18183,0.000174304,4.27921e-08,17241,0.0324617,0.0132024,0.000206863,131.305,0.180171,74.8483
78391,700,NiO,COD,4320490,1.14406,1.00019,14536.4,1.03364,0.294538,9.84051e-08,1.43048e+16,0.0171006,0.542714,0.000313696,1.19603e+08,0.130769,74.8572
160486,1000,NiSnTi,ICSD,657175,1.00021,0.999833,1103.88,1.27333,1.02119e-06,1.76021e-09,2.09181e+06,0.00688768,0.00101054,4.19549e-05,1446.31,0.0829921,74.8591
67365,700,Fe3O4,COD,9002674,1.14079,1.00024,79.3247,1.03041,0.290805,1.40695e-07,198544,0.00268884,0.539263,0.000375094,445.583,0.051854,74.8964
65369,700,Eu4Mo4O11,COD,4318002,1.00246,1.00026,26.9482,1.05117,0.000128687,1.18048e-07,1.59675e+12,0.00185886,0.011344,0.000343581,1.26363e+06,0.0431146,75.0276
160898,1000,O3OsSr,ICSD,237732,1.00022,0.999916,13.7566,1.16099,7.95493e-07,1.14883e-08,3821.13,0.0389472,0.000891904,0.000107183,61.8153,0.19735,75.0283
413,700,Ag6O20Te4W3,COD,7001698,1.00173,0.99998,26.5602,1.1645,7.29733e-05,3.18034e-08,352845,0.0588424,0.00854244,0.000178335,594.007,0.242574,75.0362
138702,1000,CdFe2O4,ICSD,619857,1.00025,0.999825,38.3052,1.09572,1.10235e-06,4.37311e-08,113129,0.0389704,0.00104993,0.00020912,336.346,0.197409,75.1093
55957,700,CaCu3O12Pt4,COD,4316109,1.00162,1.00005,29.0517,1.16892,7.20687e-05,3.6614e-08,4.17723e+06,0.0510371,0.00848933,0.000191348,2043.83,0.225914,75.1533
55568,700,Ca2MgO6W,COD,2013469,1.00025,0.999907,7.72564,1.07849,1.10393e-06,4.1882e-09,62.7091,0.00305681,0.00105068,6.47163e-05,7.91891,0.0552884,75.1958
160585,1000,O10Sr4Ti3,ICSD,34630,1.00022,0.999838,18.0729,1.14395,7.9419e-07,2.9571e-09,1042.05,0.00684846,0.000891173,5.43792e-05,32.2808,0.0827554,75.1989
3554,700,As2Ru2Sr,ICSD,611298,1.00021,0.999991,37.4213,1.16792,1.02119e-06,2.47116e-08,5.95891e+09,0.0359383,0.00101054,0.000157199,77194,0.189574,75.2405
64918,700,Er4Mo4O11,COD,4318006,1.00162,0.999927,40.6737,1.07301,7.19853e-05,1.56891e-08,8.71438e+06,0.00308565,0.00848442,0.000125256,2952.01,0.0555486,75.3027
158340,1000,MnNi6O8,COD,9013975,1.06938,1.00015,80.3926,1.09275,0.0984323,1.51217e-07,8.14765e+07,0.0474704,0.313739,0.000388867,9026.43,0.217877,75.3199
68617,700,GaInO3,ICSD,30339,1.00034,1.00005,63.0471,1.08491,2.24167e-06,5.00146e-08,387168,0.00329906,0.00149722,0.000223639,622.228,0.0574375,75.3354
86719,1000,Au3Ba4Si20,COD,1510577,1.00021,1.00007,11.5316,1.22412,1.02119e-06,9.78811e-09,155.137,0.0253612,0.00101054,9.89349e-05,12.4554,0.159252,75.3716
2129,700,Al8FeMg3Si6,ICSD,27140,1.00047,0.999896,31.8793,1.24593,1.91203e-06,4.10296e-08,23252.1,0.0569463,0.00138276,0.000202558,152.487,0.238634,75.4244
148895,1000,Fe12O19Pb,COD,1527073,1.00028,0.999797,30.1173,1.09602,1.21018e-06,3.35088e-08,215843,0.0361836,0.00110008,0.000183054,464.589,0.19022,75.4276
143037,1000,Cr2NiO4,COD,1011030,1.05025,1.00027,58.2665,1.04593,0.0607447,1.20691e-07,224940,0.00100165,0.246464,0.000347406,474.279,0.0316488,75.4545
142924,1000,CoSnTi,COD,1527929,1.00021,0.999837,882.336,1.31871,1.02119e-06,3.66736e-09,9.6616e+06,0.0369631,0.00101054,6.05587e-05,3108.31,0.192258,75.5312
10037,700,BeCrEr3S7,ICSD,616231,1.00024,0.999954,7.17753,1.18187,1.09824e-06,2.11803e-08,167.782,0.0536723,0.00104797,0.000145535,12.9531,0.231673,75.6565
78204,700,Ni2ScSn,COD,1522180,1.00021,0.999907,243.083,1.43495,1.02119e-06,3.33609e-08,6.53136e+07,0.0402743,0.00101054,0.00018265,8081.68,0.200685,75.6712
76810,700,Mo8O10Zn,COD,1530282,1.00959,1.00032,216.457,1.04912,0.000817455,9.38545e-08,3.76855e+09,0.00315867,0.0285912,0.000306357,61388.5,0.056202,75.7901
79062,700,O3SrTi,COD,9006864,1.00086,0.999835,68.0234,1.08931,2.59105e-05,5.18064e-09,13098.3,0.00578913,0.00509024,7.19767e-05,114.448,0.0760863,75.8964
61324,700,CrErO3,COD,1008159,1.00164,0.999891,23.6981,1.0702,7.20662e-05,1.62496e-08,167963,0.00320533,0.00848918,0.000127474,409.832,0.0566157,75.9083
56230,700,CaMo5O8,COD,9007922,1.00028,1.00029,20.2332,1.05412,1.13937e-06,1.05603e-07,149848,0.00241736,0.00106741,0.000324966,387.102,0.0491666,75.9163
76318,700,Mn4O15Sr7,ICSD,72332,1.00094,0.999875,20.5861,1.05884,2.63922e-05,8.34549e-09,73217.9,0.00261878,0.00513734,9.13537e-05,270.588,0.051174,75.9653
76281,700,Mn3O4,COD,1514115,1.12052,0.999763,81.1426,1.03102,0.214008,2.39178e-08,1.69111e+07,0.00326667,0.46261,0.000154654,4112.31,0.0571548,76.0085
145034,1000,Cu3EuMn4O12,ICSD,153869,1.00027,0.999903,15.8523,1.05179,1.15178e-06,1.57796e-08,10402.9,0.00243583,0.00107321,0.000125617,101.995,0.0493541,76.0303
61561,700,CrO,ICSD,109296,1.08327,1.00062,202.109,1.04302,0.0911547,2.56028e-08,1.25148e+09,0.00206165,0.301918,0.000160009,35376.3,0.0454054,76.0417
54562,700,CCo3,ICSD,43521,1.15814,0.999928,178.052,1.1441,0.343638,4.74134e-08,7.33382e+10,0.0329481,0.586206,0.000217746,270810,0.181516,76.0976
143243,1000,CrEuO3,ICSD,251086,1.00999,0.999914,9.16915,1.06724,0.000639491,1.49583e-08,260.225,0.00395246,0.0252882,0.000122304,16.1315,0.0628686,76.1284
79014,700,O3PrSr,ICSD,84882,1.00419,0.999862,32.973,1.07868,0.000283795,1.01492e-08,15206.7,0.00196346,0.0168462,0.000100743,123.315,0.044311,76.1577
61138,700,Cr2O4Zn,COD,9003708,1.07862,0.999802,132.78,1.02064,0.129536,2.9341e-08,8.35882e+06,0.000499536,0.359911,0.000171292,2891.16,0.0223503,76.1939
54567,700,CCo3Sn,ICSD,108129,1.00022,0.999799,27.7703,1.14158,9.85381e-07,1.54992e-08,271743,0.0224533,0.000992664,0.000124496,521.29,0.149844,76.2082
56289,700,CaO3Pb,ICSD,87825,1.00023,0.999901,10.2232,1.12229,8.90858e-07,7.70772e-09,807.783,0.00819378,0.000943853,8.77936e-05,28.4215,0.0905195,76.2258
59792,700,Co2GeO4,ICSD,21115,1.00023,0.999763,54.3691,1.10951,1.05445e-06,3.37379e-08,5.92127e+09,0.031818,0.00102686,0.000183679,76949.8,0.178376,76.2944
161038,1000,O4Pd2Pr,ICSD,78843,1.00473,1.00005,21.2157,1.08683,0.000477667,7.90363e-08,11394.3,0.0168124,0.0218556,0.000281134,106.744,0.129663,76.31
63989,700,CuMn2O4,COD,1530385,1.09164,0.999792,81.1552,1.01843,0.13962,3.12515e-08,2.61084e+06,0.000261547,0.373657,0.000176781,1615.81,0.0161724,76.3781
62908,700,Cu2InSc2,ICSD,130033,1.0006,0.999907,288.374,1.33168,3.22752e-06,3.13331e-08,2.87338e+10,0.0320598,0.00179653,0.000177011,169511,0.179053,76.4191
79066,700,O3TbV,ICSD,185835,1.00973,0.999913,25.7694,1.0734,0.000639347,9.53174e-09,98077.3,0.00242108,0.0252853,9.76306e-05,313.173,0.0492045,76.4611
159916,1000,NdO4Pd2,ICSD,78844,1.00473,1.00005,23.3485,1.08709,0.000477667,7.88371e-08,20724,0.0167877,0.0218556,0.000280779,143.958,0.129567,76.4688
79084,700,O3VYb,COD,7222342,1.00254,0.999896,23.1838,1.06943,0.000174036,9.00852e-09,302633,0.00207376,0.0131923,9.49132e-05,550.121,0.0455386,76.4748
43143,700,C3Al3Tb,ICSD,606267,2.59052e+38,0.99996,21.9684,1.15932,inf,3.68978e-08,23671.8,0.0461857,inf,0.000192088,153.857,0.214909,76.532
158520,1000,Mo15S19,ICSD,413406,1.00023,1.00003,35.2426,1.09809,1.08095e-06,7.87155e-09,18257.7,0.00770381,0.00103969,8.87218e-05,135.121,0.0877713,76.558
1002,700,AgScSn,COD,4307155,1.00368,0.999888,356.557,1.35778,0.000230052,3.15059e-08,1.66325e+10,0.0306975,0.0151675,0.000177499,128967,0.175207,76.5954
78003,700,NdO4Pd2,ICSD,78844,1.00473,1.00003,37.7322,1.06266,0.000477667,8.51821e-08,293755,0.00790117,0.0218556,0.00029186,541.992,0.0888885,76.6027
68757,700,GaNi2Sc,COD,1523490,1.00022,0.999845,275.238,1.47961,1.031e-06,3.67816e-08,7.20681e+08,0.0602248,0.00101538,0.000191785,26845.5,0.245407,76.73
147524,1000,EuO6RuSr2,ICSD,183715,1.00334,0.999895,9.8632,1.1514,0.000229662,9.46953e-09,339.174,0.00701867,0.0151546,9.73115e-05,18.4167,0.0837775,76.7804
9656,700,BaO3Pb,ICSD,51659,1.00098,0.999948,96.5981,1.04945,5.94756e-05,2.43626e-09,11617.5,0.000801751,0.00771204,4.93584e-05,107.784,0.0283152,76.8619
80928,700,Rh2SnV,COD,1522973,1.00285,1.00006,400.219,1.21776,0.0003679,6.30193e-08,3.7963e+10,0.0414281,0.0191807,0.000251036,194841,0.203539,76.9017
77172,700,NTe3Y3,ICSD,428426,1.00369,0.999998,7.77986,1.19798,0.000230047,2.86527e-08,2064.99,0.0525672,0.0151673,0.000169271,45.4422,0.229275,76.9082
9495,700,BaMg4Si3,COD,4322259,1.00023,0.999978,12.5231,1.1851,1.0739e-06,2.46178e-08,933.11,0.0335778,0.00103629,0.000156901,30.5469,0.183242,76.9276
81735,700,SnTi2,COD,1527932,1.00021,0.999865,110.472,1.3748,1.02119e-06,2.9191e-08,5.68955e+06,0.0571845,0.00101054,0.000170854,2385.28,0.239133,76.9853
62229,700,Cs7Fe4Te8,ICSD,37065,1.00183,1.00007,4.12376,1.37095,0.000117484,3.32102e-08,146.159,0.0612193,0.010839,0.000182237,12.0896,0.247425,76.9992
138136,1000,CaMnO3,ICSD,92083,1.001,0.999697,9.93279,1.05444,9.74456e-07,6.06917e-09,83.9567,0.00110042,0.000987145,7.79049e-05,9.16279,0.0331726,77.0753
66978,700,Fe12LaO19,ICSD,155493,1.00411,0.999948,21.271,1.0322,0.000284571,5.13176e-08,8713.55,0.00139067,0.0168692,0.000226534,93.3464,0.0372917,77.0789
3130,700,As2BaCr2,ICSD,609849,1.00028,1.00004,10.4799,1.28511,1.22004e-06,2.84938e-08,2901.12,0.0528726,0.00110455,0.000168801,53.8621,0.22994,77.1006
73374,700,InLa2Pd2,ICSD,180806,1.00335,0.999989,26.5313,1.31232,0.000358796,4.76953e-08,1.61861e+08,0.0355455,0.0189419,0.000218393,12722.5,0.188535,77.1043
3261,700,As2Cr2Sr,ICSD,610273,1.00022,0.999959,23.3923,1.27475,1.031e-06,2.7085e-08,1.29149e+08,0.0355847,0.00101538,0.000164575,11364.4,0.188639,77.1296
79589,700,O8W3,COD,2101049,1.00024,0.999965,752.445,1.06034,8.79136e-07,7.9601e-10,1.21332e+06,0.00380323,0.000937622,2.82137e-05,1101.51,0.0616703,77.1981
158617,1000,Mo3O8Zn3,COD,5910193,1.00058,0.999892,78.648,1.08226,6.30325e-06,2.49849e-08,1.05018e+07,0.0108499,0.00251063,0.000158066,3240.64,0.104163,77.243
81443,700,Sc2SrTe4,ICSD,416325,1.0033,1.00002,9.268,1.27502,0.000230046,3.28272e-08,1417.01,0.0461661,0.0151673,0.000181183,37.6432,0.214863,77.2581
67478,700,Fe5O12Y3,COD,2101364,1.00336,1.00001,52.3877,1.10951,0.000229866,7.38464e-08,3.76128e+06,0.0357535,0.0151613,0.000271747,1939.4,0.189086,77.2741
78233,700,Ni2SnZr,ICSD,646823,1.00021,0.999812,464.111,1.44752,1.02119e-06,4.8458e-09,3.9954e+07,0.0425671,0.00101054,6.96118e-05,6320.92,0.206318,77.3503
61574,700,CrO3Tb,ICSD,251101,1.01073,0.999898,24.305,1.06017,0.000685786,1.59724e-08,140443,0.00311066,0.0261875,0.000126382,374.758,0.0557733,77.3544
8806,700,Ba5Mg18Si13,ICSD,410451,1.00023,0.999979,11.9942,1.18569,1.0739e-06,2.4897e-08,418.112,0.0327324,0.00103629,0.000157788,20.4478,0.180921,77.4127
69242,700,GdO4Pd2,ICSD,78845,1.00628,1.00003,38.5726,1.06787,0.000582823,8.24088e-08,384479,0.00808782,0.0241417,0.000287069,620.063,0.0899323,77.4143
141810,1000,Co2O4W,COD,5910316,1.00047,0.999931,58.3252,1.13872,3.92175e-06,3.59445e-08,2.1797e+07,0.0482105,0.00198034,0.00018959,4668.72,0.219569,77.4209
63445,700,Cu6Nd12O25,ICSD,78879,1.00236,0.99986,215.412,1.03667,8.3192e-05,1.32329e-08,2.95449e+11,0.00379899,0.00912097,0.000115034,543552,0.061636,77.4649
158121,1000,Mn2O7Sr3,ICSD,51217,1.00081,0.999859,13.832,1.12719,2.55864e-05,5.58726e-09,3777.41,0.00351927,0.0050583,7.4748e-05,61.4607,0.0593234,77.4719
161005,1000,O47W17,ICSD,65084,1.00024,0.999958,505.336,1.0748,8.79136e-07,2.83708e-10,1.21406e+06,0.00218723,0.000937622,1.68436e-05,1101.85,0.0467678,77.5689
161006,1000,O49W18,COD,1528166,1.00024,0.999957,581.197,1.0748,8.79136e-07,5.95519e-10,528126,0.00218723,0.000937622,2.44033e-05,726.723,0.0467678,77.5689
63233,700,Cu3O19Ta7,ICSD,72177,1.0018,0.999936,97.5333,1.11903,0.000117352,1.24218e-08,1.05405e+07,0.0432739,0.0108329,0.000111453,3246.61,0.208024,77.5876
144921,1000,Cu2O4W,ICSD,62058,1.00025,1.00015,74.1057,1.08768,1.04483e-06,7.11342e-08,3.33067e+07,0.00743902,0.00102217,0.00026671,5771.2,0.0862498,77.6268
3723,700,As4Ba3Cd2,ICSD,424761,1.00029,1.00006,3.21038,1.30837,1.22864e-06,4.55254e-08,31.2214,0.0619852,0.00110844,0.000213367,5.58761,0.248968,77.6558
72596,700,HoO3V,COD,1524091,1.00585,0.999915,24.7099,1.08029,0.000393252,8.43431e-09,146670,0.00240721,0.0198306,9.18385e-05,382.976,0.0490633,77.6623
138882,1000,CdO3V,COD,1528346,1.00028,0.999871,47.1077,1.1072,1.1956e-06,1.31693e-08,970547,0.0103001,0.00109343,0.000114758,985.164,0.10149,77.8156
79125,700,O4Pd2Pr,ICSD,78843,1.00473,1.00002,32.9815,1.06174,0.000477667,8.62872e-08,158606,0.00775207,0.0218556,0.000293747,398.254,0.0880458,77.8558
76742,700,Mo4O11Tm4,COD,4318007,1.00239,0.999935,42.4866,1.0713,0.000128867,1.55679e-08,2.27867e+07,0.00291137,0.011352,0.000124771,4773.54,0.0539571,77.8581
79078,700,O3TmV,ICSD,185839,1.00276,0.999913,22.8908,1.08154,0.000177656,8.97539e-09,114348,0.00234294,0.0133288,9.47385e-05,338.154,0.0484039,77.9035
158197,1000,Mn3O6W,COD,2002703,1.00047,0.999914,53.1824,1.06749,3.83338e-06,2.76328e-08,838416,0.00437672,0.0019579,0.000166231,915.65,0.0661568,77.9707
67479,700,Fe5O12Yb3,ICSD,23854,1.00024,0.999987,40.5684,1.11303,1.097e-06,4.79002e-08,1.62035e+07,0.0356687,0.00104738,0.000218861,4025.35,0.188861,78.0032
75580,700,LiO6ReSr2,ICSD,246731,1.00236,0.99996,7.9953,1.08627,0.000140647,1.24386e-08,50.071,0.00648232,0.0118595,0.000111529,7.07608,0.0805128,78.0123
3819,700,As4Na8Ti,ICSD,73310,1.00129,1.00011,42.1289,1.30657,6.75326e-06,5.68937e-08,7.3576e+09,0.0352327,0.0025987,0.000238524,85776.5,0.187704,78.0239
158458,1000,MnRhSi,ICSD,643419,1.00023,1.00009,129.003,1.21377,1.02901e-06,3.2141e-08,2.89869e+08,0.0556134,0.0010144,0.000179279,17025.5,0.235825,78.0825
138213,1000,CaO3Zr,COD,1532747,1.00038,0.99982,28.572,1.13869,1.23682e-06,5.21189e-09,6785.78,0.00893178,0.00111212,7.21934e-05,82.3759,0.0945081,78.1935
78415,700,NiO4Rh2,ICSD,23487,1.14968,0.999976,213.14,1.0794,0.3588,4.71209e-08,3.97652e+09,0.0120571,0.598999,0.000217073,63059.7,0.109805,78.2223
62823,700,Cu2GdO4,ICSD,83490,1.00026,0.999891,37.5945,1.04333,1.14602e-06,3.0153e-08,426680,0.00414572,0.00107052,0.000173646,653.207,0.0643872,78.2246
144699,1000,Cu2EuO4,ICSD,83489,1.0003,1.00018,11.6201,1.0753,1.2111e-06,7.81618e-08,746.834,0.00717238,0.0011005,0.000279574,27.3283,0.0846899,78.2538
56390,700,CaSi,ICSD,55209,1.00081,0.999893,19.4131,1.19217,2.86494e-06,7.03105e-09,7877.04,0.0358407,0.00169261,8.38513e-05,88.7527,0.189316,78.3933
79001,700,O3PbSr,COD,2002889,1.00022,0.99991,10.2472,1.12184,8.02696e-07,3.10978e-09,226.905,0.00831874,0.000895933,5.57654e-05,15.0634,0.0912071,78.4151
72076,700,HfO3Sr,COD,1521390,1.00187,0.999882,15.8835,1.09686,0.000117311,8.2567e-09,11738.2,0.00464534,0.010831,9.08664e-05,108.343,0.0681567,78.4171
2732,700,AlK6Na3Sb4,ICSD,401209,1.0013,1.00015,6.69118,1.32164,6.76306e-06,3.96083e-08,5606.76,0.0533021,0.00260059,0.000199018,74.8783,0.230872,78.4376
62769,700,Cu2DyO4,ICSD,83491,1.00026,0.999918,34.0396,1.10448,1.14654e-06,2.59333e-08,3.15833e+06,0.0187325,0.00107077,0.000161038,1777.17,0.136867,78.4514
138205,1000,CaO3Ru,ICSD,165689,1.00022,0.999888,13.918,1.16955,1.06247e-06,1.27098e-08,6912.75,0.0390598,0.00103076,0.000112738,83.143,0.197636,78.5725
145119,1000,Cu3Mn4O12Sm,ICSD,153868,1.00036,0.999904,25.4851,1.06614,2.38945e-06,1.26301e-08,40591.1,0.00821674,0.00154579,0.000112384,201.472,0.0906462,78.6569
55591,700,Ca2NiO6W,ICSD,160110,1.00023,0.999935,9.73888,1.0765,1.06675e-06,1.42947e-08,239.658,0.00573145,0.00103284,0.000119561,15.4809,0.0757063,78.6594
4393,700,AsLaRh,COD,1532308,1.0011,1.00004,12.5767,1.24184,5.39429e-06,4.01175e-08,953086,0.0332576,0.00232256,0.000200294,976.261,0.182367,78.68
181,700,Ag2O11Ta4,ICSD,180734,1.0018,0.99993,150.993,1.138,0.000117364,1.15668e-08,2.26011e+07,0.0439177,0.0108335,0.000107549,4754.06,0.209565,78.7323
55573,700,Ca2MnO6Re,ICSD,247998,1.00023,0.999906,9.06938,1.07421,1.05373e-06,4.21184e-09,132.482,0.00277943,0.00102651,6.48987e-05,11.5101,0.0527203,78.7354
158723,1000,Mo8O10Zn,COD,1530282,1.00781,1.00033,107.707,1.07971,0.000494882,9.15357e-08,1.61186e+08,0.00863626,0.0222459,0.000302549,12695.9,0.0929315,78.8202
60877,700,CoO3Ti,COD,2310633,1.00219,0.999757,65.3417,1.10623,0.000118378,3.14924e-08,584900,0.0350728,0.0108802,0.000177461,764.787,0.187277,78.8797
63211,700,Cu3MnO12V4,ICSD,250793,1.07499,0.999757,82.5199,1.02519,0.112967,1.58331e-08,581888,0.000872326,0.336105,0.00012583,762.816,0.0295352,78.8926
64660,700,DyO3V,ICSD,40392,1.00741,0.999915,25.2528,1.07504,0.000494787,8.39705e-09,149227,0.00265486,0.0222438,9.16354e-05,386.3,0.0515254,78.8947
5256,700,AuLaO3,COD,1510212,1.01168,0.99987,24.0896,1.13695,0.000731398,3.05091e-08,166892,0.0251824,0.0270444,0.000174668,408.524,0.15869,78.931
159548,1000,Nb2Ni4O9,COD,2002359,1.00029,0.999893,41.0979,1.04628,1.17783e-06,2.33611e-08,50476.2,0.00185833,0.00108528,0.000152843,224.669,0.0431083,78.9735
9813,700,BaSc2Te4,ICSD,416326,1.0033,1.00001,8.00125,1.28011,0.000230046,2.4905e-08,162.704,0.0553065,0.0151673,0.000157813,12.7556,0.235173,78.9763
64127,700,CuO6Ta2,ICSD,83367,1.00178,0.999914,90.0648,1.11845,0.000117365,1.24859e-08,9.97009e+06,0.0433389,0.0108335,0.00011174,3157.55,0.20818,79.0557
145124,1000,Cu3MnO12V4,ICSD,250793,1.01401,0.999773,42.0952,1.04743,0.000451709,1.49062e-08,27120.5,0.00165272,0.0212534,0.000122091,164.683,0.0406536,79.0811
56912,700,CdMn2O4,ICSD,24258,1.00038,0.999846,96.937,1.02691,2.48701e-06,2.23682e-08,2.307e+07,0.00233979,0.00157703,0.00014956,4803.12,0.0483714,79.0913
65145,700,ErO3V,ICSD,185838,1.00585,0.999913,24.2075,1.08215,0.000393252,8.91669e-09,142079,0.00236766,0.0198306,9.44282e-05,376.934,0.0486586,79.0937
158407,1000,MnO6Sr2Zr,ICSD,164699,1.00077,0.99986,11.2379,1.14552,2.56013e-05,1.56743e-09,139.566,0.00741661,0.00505977,3.95907e-05,11.8138,0.0861197,79.1048
