id,formula,database,T,zT_pred
611833,Au3Er3Sb4,ICSD,1000,1.7310058
300286,CsDyI3,ICSD,1000,1.7305906
249661,Au9In13Sr4,ICSD,1000,1.729653
4338417,Cs3Cu20Te13,COD,1000,1.729619
9008913,PtSn,COD,1000,1.7292862
1510038,Ag3RbTe2,COD,1000,1.729141
1510580,Au6K4S5,COD,1000,1.7289965
4106340,I4SeTl6,COD,1000,1.7288032
1510251,AuNa3S2,COD,1000,1.7286851
656157,CdCu2SnTe4,ICSD,1000,1.7277081
75169,As3BrHg2,ICSD,700,1.727592
1510509,Au3RbSe2,COD,1000,1.7275412
1510486,Au3Cd5,COD,1000,1.7268049
188832,C4H12AuO12RbS4,ICSD,1000,1.7264661
410565,BaHg11,ICSD,700,1.7263857
620196,CdNdTl,ICSD,1000,1.7260596
629347,CuTe3Tl4,ICSD,1000,1.7259998
1530777,Cs2I6Pt,COD,1000,1.725454
1522862,PtSn4,COD,1000,1.7254266
189255,Cd41Ir8,ICSD,1000,1.7252122
419824,GaI4Tl,ICSD,1000,1.7250888
423015,BiIIn2Se4,ICSD,700,1.7240503
426464,Au6Sr2Zn3,ICSD,1000,1.723703
413314,Bi9In6K11,ICSD,1000,1.7236435
4312030,CsNdTe3Zn,COD,1000,1.723384
161482,I3PbRb,ICSD,700,1.7233112
58638,BaBi2Zn,ICSD,1000,1.72241
1527143,HgI6Tl4,COD,1000,1.7216698
1524116,Cd3Tm,COD,1000,1.7213912
18198,C2HgIKN2,ICSD,1000,1.7212772
1510209,AuK3O,COD,1000,1.720734
1509200,AgAsSe2,COD,1000,1.7206861
9016730,AuSb2,COD,1000,1.7201653
47120,I3Pt,ICSD,1000,1.7198101
1532891,Br2Hg3Se2,COD,1000,1.719027
5910050,Ag3Hg4,COD,1000,1.7187734
651588,Sb2SnZn,ICSD,1000,1.7186394
1510013,Ag3In,COD,1000,1.7185668
4116198,Bi2Cs3,COD,700,1.7184575
79007,CrTe2Tl,ICSD,1000,1.717855
659168,BaCuErSe3,ICSD,1000,1.7173389
7209385,AuEuIn2,COD,1000,1.7170249
9008069,AgCuSe,COD,1000,1.7166672
412790,AsSe2Tl,ICSD,1000,1.7165908
412908,In4PtYb,ICSD,1000,1.7163241
4304179,CdCsTbTe3,COD,1000,1.7162267
96943,Ba4Bi3,ICSD,1000,1.7160498
240039,Hg11K3,ICSD,700,1.7155083
1510206,AuKSe2,COD,1000,1.7154013
152520,CuPbSe3Tm,ICSD,1000,1.715024
413678,CsCu3Lu2Se5,ICSD,1000,1.7145963
410090,K5Pb24,ICSD,1000,1.7136375
58677,BaPtSn3,ICSD,1000,1.7134051
105607,PbRh,ICSD,1000,1.7134038
26334,AuCl4H2KO2,ICSD,1000,1.712921
602858,Sn3Tm,ICSD,1000,1.712677
154742,Cu3Te3Tm,ICSD,1000,1.7124704
58764,Bi2CdSr,ICSD,1000,1.7119639
58843,BiPdYb,ICSD,1000,1.7115735
152521,CuPbSe3Yb,ICSD,1000,1.7113851
4339495,Au10Ca4In3,COD,1000,1.7112739
1510514,Au3Sr7,COD,1000,1.7109257
4315627,Ba2Bi2Zn,COD,1000,1.7109193
9008914,BiRh,COD,1000,1.7109172
1510238,AuMnSb,COD,1000,1.7106932
22235,Sb2Yb,ICSD,1000,1.7104753
4317673,CsHoSe3Zn,COD,1000,1.7099619
4000661,GeMnTe4Tl2,COD,1000,1.7097377
1510288,AuSbYb,COD,1000,1.7094773
107483,Hg7Rb2,ICSD,1000,1.7093607
411676,As4Br16Ga4Hg11,ICSD,1000,1.7091584
4313802,CsHgSe3Sm,COD,1000,1.7090834
107103,AgPbSm,ICSD,1000,1.7089875
427738,SmTe6Tl9,ICSD,1000,1.7087507
423671,I3RhTe6,ICSD,1000,1.7087499
107616,BiK2Sn,ICSD,1000,1.7076836
423015,BiIIn2Se4,ICSD,1000,1.7076441
187875,Pr3Pt23Si11,ICSD,1000,1.7074132
21039,Br6Pb4Se,ICSD,1000,1.7071749
240038,Cs3Hg20,ICSD,1000,1.7070979
75169,As3BrHg2,ICSD,1000,1.7065388
9008043,Bi2STe2,COD,700,1.7051525
639818,In2Ir,ICSD,1000,1.7050369
4318854,FeGa6Ge6Sm4,COD,1000,1.7049123
4319429,AuLiS,COD,1000,1.7046869
611679,Au5Cd8,ICSD,1000,1.7044413
416424,Ge2Pt2Sm,ICSD,1000,1.7043676
4000818,Hg3Se4Tl2,COD,1000,1.7042264
639117,Hg45Nd11,ICSD,1000,1.7040135
58853,Bi3Rh,ICSD,1000,1.7039531
4002338,Bi8Cs2Se13,COD,700,1.7038606
25304,I6Pb5S2,ICSD,1000,1.703525
9000678,BiTe,COD,1000,1.7034508
1510358,Au2Ba,COD,1000,1.7032418
4318777,ErRbSe2,COD,1000,1.7030143
4000662,MnSnTe4Tl2,COD,1000,1.7025623
619356,CaHg3,ICSD,1000,1.7020944
411481,As4Br7CrHg6,ICSD,1000,1.7020494
54507,AuRb2S4Sb,ICSD,1000,1.702013
4000662,MnSnTe4Tl2,COD,700,1.7018176
5910286,In2Te4Zn,COD,1000,1.7012581
4318776,HoRbSe2,COD,1000,1.701111
4335639,CsI3Pb,COD,700,1.70081
2206091,AuBr3Cs,COD,700,1.7007589
107276,AgErPb,ICSD,1000,1.7004012
1524228,Bi2Ni3Se2,COD,1000,1.7001729
40862,BiClSe,ICSD,1000,1.6998688
411773,AgBrHgS,ICSD,1000,1.699602
630862,ErNi2Sb2,ICSD,1000,1.6993808
424887,Ba20Hg103,ICSD,700,1.6989839
656154,CdCu2GeTe4,ICSD,1000,1.6987603
1525203,IInSe,COD,1000,1.6985072
416287,AuBi8Br9Sb,ICSD,1000,1.6982759
240099,CoErSn2,ICSD,1000,1.6978436
58877,CaCdPb,ICSD,1000,1.6977583
86895,I5PbTl3,ICSD,700,1.6974313
427220,Au5CsGa9,ICSD,1000,1.6972015
402230,Ag3KTe2,ICSD,1000,1.6971955
4302601,In2Pb4Sb4Se13,COD,1000,1.6971819
4001928,Co2Zn11,COD,1000,1.6970296
628970,Cu2S2Yb,ICSD,1000,1.6969087
290305,Ba3Hg10In,ICSD,1000,1.6967573
7100873,Bi3CsSe5,COD,700,1.69674
108433,ErTe3,ICSD,1000,1.6966374
32038,Ge4Na3Pt4,ICSD,1000,1.6963929
107105,AgPbTb,ICSD,1000,1.6962304
6063,Br4K2Pt,ICSD,1000,1.6961983
9014412,BiCu6Se6,COD,1000,1.6956681
658234,CuErSb2,ICSD,1000,1.6952702
1510306,AuSn2,COD,1000,1.6946362
1527352,Hg2Rh,COD,1000,1.6946094
601653,Cu2Te2Tl,ICSD,1000,1.6945429
648361,Pb3Pd5,ICSD,1000,1.694429
1510365,AuBi9Br9,COD,1000,1.6941828
4338529,AuBaSn3,COD,1000,1.694029
1510105,AuCsSe3,COD,700,1.6938521
1523436,Pb3Sr,COD,1000,1.6935933
97561,CuHo2KS4,ICSD,1000,1.6935147
68524,Cu3Se2Tl,ICSD,1000,1.6934588
2105383,Ag9GaSe6,COD,1000,1.6934161
653096,Te2TlTm,ICSD,1000,1.6932853
87348,GeNiPt2,ICSD,1000,1.6928453
59110,CsI4Tl,ICSD,1000,1.6927079
30591,Cs2I6Po,ICSD,1000,1.6926714
605368,AgHoTe2,ICSD,1000,1.6915362
648568,Pb3Sr5,ICSD,1000,1.690269
262686,ClCs6Ho21Se34,ICSD,1000,1.6897599
60960,Cl2CsCu2I,ICSD,1000,1.689629
51845,BiDyRh,ICSD,1000,1.6880912
4312031,CsSmTe3Zn,COD,1000,1.6878898
619211,Ca3Co4Sn13,ICSD,1000,1.6875848
53656,Ge7Ir3,ICSD,1000,1.6870768
611241,AsPt5Tl,ICSD,1000,1.6864932
58812,Bi4Mn5Ni2,ICSD,1000,1.6863017
1529984,HgI4K2,COD,700,1.6859018
202057,CoCs3I4NO3,ICSD,1000,1.6851254
417507,CoCsHoSe3,ICSD,1000,1.6850963
5910144,Ag2Te,COD,1000,1.6850885
1510324,AuZn3,COD,1000,1.6848096
649132,PdYb3,ICSD,1000,1.6845855
656155,Cu2GeHgTe4,ICSD,700,1.6845123
9015121,Ag3As,COD,1000,1.6844511
406949,Bi4I2Ru,ICSD,1000,1.6842047
4308152,Au2In2Sr,COD,1000,1.6841372
185392,BrCdHgS,ICSD,1000,1.6839516
419885,Cs2Hg2Se5U,ICSD,1000,1.6833583
109010,BrHgI,ICSD,700,1.6816642
9008649,HoTe,COD,1000,1.681631
201056,C6Au3CoKN6,ICSD,1000,1.681429
99296,CoCu2Se4Sn,ICSD,1000,1.6812075
1509354,AgGaTe2,COD,1000,1.6811646
658736,BaOs4Sb12,ICSD,1000,1.6807505
300232,Cs3Er2I9,ICSD,1000,1.6802577
40260,Te3Tl5,ICSD,1000,1.679913
408684,AuGeKS3,ICSD,1000,1.6797231
427211,Hg2In2Sr,ICSD,1000,1.6796018
2105379,Ag8GeSe6,COD,1000,1.6792313
658701,Bi2Cs2Pt,ICSD,1000,1.6788146
1510290,AuSb3,COD,1000,1.6787834
9012348,PtSb2,COD,1000,1.6778977
168651,HfTe4Tl4,ICSD,1000,1.6777792
617155,Bi3Sr5,ICSD,1000,1.6774741
649708,Pt4Sr5,ICSD,1000,1.6770616
605653,AgPb4Pd6,ICSD,1000,1.6766429
32031,AgAu3I8Rb2,ICSD,700,1.6761893
1510609,AuBr,COD,1000,1.6756648
4325765,Au7Cd16Na6,COD,1000,1.6751457
1510187,AuI4Li,COD,700,1.6750768
174374,Cu4Dy4K2Se9,ICSD,700,1.6748927
9008881,CdSb,COD,1000,1.674881
648621,PbTe3Tl4,ICSD,1000,1.6742774
411891,Pb9Rb4,ICSD,1000,1.6734973
410400,In2PtSr,ICSD,1000,1.6732156
417407,Br3Hg2Te,ICSD,1000,1.6729457
616947,Bi3Pd8,ICSD,1000,1.6728268
635132,GaPt,ICSD,1000,1.6727773
611388,AsSe4Tl3,ICSD,1000,1.6727746
91092,CuDy2RbSe4,ICSD,1000,1.6727713
653111,Te5Tm2,ICSD,1000,1.6727566
4331421,AuBa2Tl7,COD,1000,1.6726896
611244,AsPt5Zn,ICSD,1000,1.672621
2012689,TeTl2,COD,1000,1.6726123
643377,MnPtSb,ICSD,1000,1.6725553
2595,GePtSe,ICSD,1000,1.6725303
1510272,AuPb2,COD,1000,1.6721104
604338,Bi2Pd2Sr,ICSD,700,1.6720393
108208,Cd11Eu,ICSD,1000,1.6717746
76500,Cd3Sb3Tl2,ICSD,1000,1.6711761
4111783,AgSbTe2,COD,1000,1.6710945
4314768,Au12K23Sn9,COD,1000,1.6710857
407337,CuH2ORbSb2Se4,ICSD,1000,1.6705899
107482,Hg7K2,ICSD,1000,1.6702361
151997,I5InPb2,ICSD,1000,1.669934
424710,FePb4Sb6Se14,ICSD,1000,1.6694744
658240,AuPrSb2,ICSD,1000,1.6690702
1510598,AuBiBr6,COD,1000,1.6690307
2010577,BiISe,COD,700,1.6689688
4312035,CsHoTe3Zn,COD,700,1.6689303
85583,Au4CdK2S4,ICSD,700,1.6686757
102928,CuGaPt2,ICSD,1000,1.6685021
1522664,Pd13Tl9,COD,1000,1.6684471
601586,BiKMn,ICSD,1000,1.6682355
165200,Cd2Cs5Tl11,ICSD,1000,1.6680775
261015,GeSe4Tl4,ICSD,1000,1.6678848
4334057,Ca3Cd8Pt4,COD,700,1.6678563
605966,Ag2Yb,ICSD,1000,1.6677417
240096,CoSn2Tb,ICSD,1000,1.6677268
82312,As2Br3Hg4,ICSD,1000,1.6672299
635137,Ga7Pt3,ICSD,1000,1.6669948
4302645,Au3Rb2Tl,COD,1000,1.6667846
9009907,As2Ir,COD,1000,1.6666764
2595,GePtSe,ICSD,700,1.6663128
5910295,CdGa2Te4,COD,1000,1.6662855
2310179,HgK,COD,1000,1.6661397
419690,Cd2Sb2Yb,ICSD,1000,1.6656214
9012883,PtSn2,COD,1000,1.6655868
1509989,Ag8Se6Sn,COD,1000,1.6655054
629124,Cu2Se2Tl,ICSD,1000,1.6654778
63623,HgKS3Sb,ICSD,1000,1.6653086
107452,Hg19Rb5,ICSD,700,1.6650606
612001,Au3Ho3Sb4,ICSD,1000,1.6647809
651689,Sb2Tm,ICSD,1000,1.6646812
4315700,ClH2O2Tm,COD,1000,1.664502
66811,CsFeI4,ICSD,1000,1.6643354
424431,Er7FeI12,ICSD,1000,1.6640838
1510567,Au5Na7S6,COD,1000,1.6640754
1524639,CoHoIn5,COD,1000,1.663942
4324118,BaTl4,COD,1000,1.6637257
1527695,BiIn,COD,1000,1.6635661
246692,CdTe,ICSD,1000,1.6634989
625310,Co4Sn13Yb3,ICSD,1000,1.6632944
1510578,Au6Cs4S5,COD,1000,1.6631051
415545,Cs8OTl8,ICSD,1000,1.6628487
4000658,CdSnTe4Tl2,COD,700,1.6625605
58990,Cd3Ho,ICSD,1000,1.6620375
2204243,Bi2Cs2Se5Zn,COD,700,1.6617283
80588,Hg4I3Sb2,ICSD,1000,1.6613184
4000661,GeMnTe4Tl2,COD,700,1.66078
164729,Au2Ge2Nd,ICSD,1000,1.6605179
9012562,OsSb2,COD,1000,1.6604387
4002337,Bi8Rb2Se13,COD,700,1.6600902
424710,FePb4Sb6Se14,ICSD,700,1.6600093
1510308,AuSr,COD,1000,1.6598753
4322048,Bi6Cs7In4,COD,700,1.6597002
108782,Hg48K29Na,ICSD,1000,1.659672
7209370,AgI5Tl3,COD,1000,1.6596419
4317671,CsSe3TbZn,COD,1000,1.6594993
86650,C6Cs3N6NaRe6Se8,ICSD,1000,1.6589143
1524519,Pb2Rh,COD,1000,1.6587069
629347,CuTe3Tl4,ICSD,700,1.658437
1509541,AgSe2Tl,COD,1000,1.658335
58763,Bi9Cd4Sr9,ICSD,1000,1.6580632
246145,Bi4I,ICSD,700,1.6576583
629135,Cu4Se3Tl,ICSD,1000,1.657544
620581,Cd2Tm,ICSD,1000,1.6574775
627936,Cu2HgSe4Sn,ICSD,700,1.6573623
648842,Pd5SeTl,ICSD,1000,1.6573526
411135,Bi9Br3Rh2,ICSD,1000,1.6570071
165788,Co6Ho5Sn18,ICSD,1000,1.6563928
53259,CuFePt2,ICSD,1000,1.6562582
1532042,GeHg2Se4,COD,1000,1.6558527
1509927,Ag5RbSe3,COD,1000,1.6548917
620264,CdPbYb,ICSD,1000,1.6547933
416973,As2CdHg4I4,ICSD,700,1.654733
649434,PrTe2Tl,ICSD,1000,1.6540824
413681,CsCu3Se5Tm2,ICSD,700,1.6540542
39931,As10Br18Hg19,ICSD,1000,1.6538441
156499,Ir2Sn3Te3,ICSD,1000,1.6532712
423113,Co4Sn13Tb3,ICSD,1000,1.6531714
152517,CuDyPbSe3,ICSD,1000,1.653124
612296,Au3Sb4Tm3,ICSD,1000,1.6529547
1525048,Cd6Yb,COD,1000,1.6528412
1527367,Bi8Te9,COD,1000,1.6521156
616770,Bi2LaNi2,ICSD,1000,1.6517001
107282,CuPbTb,ICSD,1000,1.6515598
161365,CuInTa2Te4,ICSD,1000,1.6515377
609827,Am3Te4,ICSD,1000,1.6515144
76912,Ir5Sn7,ICSD,1000,1.6511704
152761,Cu2GeHgSe4,ICSD,1000,1.650993
77509,BaCl2Hg2O2,ICSD,1000,1.6509403
5910237,HgIn2Te4,COD,1000,1.6503443
410552,CdK6Pb8,ICSD,1000,1.6502409
58655,BaHg2,ICSD,1000,1.6499393
2106275,Bi2Cs3I9,COD,1000,1.6497442
617113,BiSe2Tl,ICSD,1000,1.6492687
8100590,Br3CsRe6S8,COD,1000,1.649146
1509408,AgInSe2,COD,1000,1.6490725
602710,HgPbSr,ICSD,1000,1.6489435
56451,CsSe4Yb3,ICSD,700,1.6488069
616866,Bi2NdNi2,ICSD,1000,1.6480429
63511,Co6Ho7Sn23,ICSD,1000,1.647836
187206,In7Pt2Pu,ICSD,1000,1.6477071
80804,Se4SnTl3,ICSD,1000,1.6476164
1510599,AuBiCa,COD,1000,1.6475667
60830,CaPtSb,ICSD,1000,1.6474057
73666,SnTe5Tl2,ICSD,1000,1.6470653
108380,CuInPt2,ICSD,1000,1.6468612
2105342,AgI,COD,1000,1.6466132
412910,CoIn5Yb,ICSD,1000,1.6465653
420215,Eu2Pt3Sn5,ICSD,1000,1.6462641
4313794,CdCsDySe3,COD,1000,1.6458622
35043,GeSe3Tl2,ICSD,1000,1.6458468
402503,Br13Cu4Rb3Tm2,ICSD,1000,1.645553
7025933,FeSb3Tb,COD,1000,1.6455255
191094,BiCu2KS3,ICSD,700,1.6451726
370035,Rb8Tl11,ICSD,1000,1.6447287
426610,CaCdPt,ICSD,1000,1.6443892
1510182,AuITe,COD,700,1.6442949
62518,As6Pt4Sr,ICSD,700,1.6442884
604753,AgAsSe,ICSD,1000,1.6442407
159003,C2AuCsN2S2,ICSD,1000,1.6441331
4001792,I4STl6,COD,1000,1.6440163
622671,CoDyGe2,ICSD,1000,1.6436484
174373,Cu3KSe5Tm2,ICSD,700,1.6436465
150306,Br3Cu2Rb,ICSD,1000,1.6432128
76499,Sb2TlZn2,ICSD,1000,1.6431229
1510587,Au7In3,COD,1000,1.6430855
413821,AgAs2Cl3Hg3,ICSD,1000,1.6428535
4002063,Cu5Se7Sn2,COD,1000,1.6426203
53575,Ga2HgTe4,ICSD,700,1.642558
404695,K6MgNa14Tl18,ICSD,1000,1.6425114
4315696,ClErH2O2,COD,1000,1.6422468
62518,As6Pt4Sr,ICSD,1000,1.6421005
4001730,AuSnYb,COD,1000,1.6420127
411136,Bi9I3Rh2,ICSD,1000,1.6419902
8103410,Ag36Te22Tl7,COD,1000,1.6417035
102088,CdYb,ICSD,1000,1.6414622
88611,Br2CsRe3Se4,ICSD,1000,1.6413915
416445,Ba2Bi4Cd3,ICSD,1000,1.6409354
611753,AuCu4Er,ICSD,1000,1.6405699
2205175,CsSe2Yb,COD,1000,1.6405405
415207,Ge3Pt9Tb2,ICSD,1000,1.6404557
1510065,AuCa2N,COD,1000,1.6403754
4113101,BaPt,COD,1000,1.6396577
245680,Au3EuIn3,ICSD,1000,1.6394899
1522376,HgMn,COD,1000,1.6392547
658241,AuNdSb2,ICSD,1000,1.6384811
421811,Cd2Eu5FSb5,ICSD,1000,1.6381799
1522607,Pt3Zn,COD,1000,1.6380243
610830,AsMgPt5,ICSD,1000,1.6379755
412895,Bi14Br16Pd,ICSD,1000,1.6379156
1521663,Cd3Rb2Te4,COD,1000,1.6376199
4311687,Ba2BiSb2,COD,1000,1.6374421
62519,As6BaPt4,ICSD,1000,1.637431
4002165,Cs2Hg3S4,COD,1000,1.6369677
91090,CuRbSe4Sm2,ICSD,1000,1.6369541
648429,Pb19Rh6Sm4,ICSD,1000,1.6369311
58902,CaHg11,ICSD,700,1.6368266
240040,Cs5Hg19,ICSD,700,1.6367288
1526494,IrTe2,COD,1000,1.6364439
48016,I2Zn,ICSD,1000,1.6364429
2310426,IrSb3,COD,1000,1.636419
623445,Co2Ge4Ho3,ICSD,1000,1.6363416
1531463,Hg2Se4Sn,COD,1000,1.6362455
51797,Ba11Bi10,ICSD,1000,1.636182
4503568,Cs2Hg3I8,COD,700,1.6360584
1527625,Br5PbTl3,COD,1000,1.635843
623450,CoGe2Ho,ICSD,1000,1.6356721
648365,Pb2Pd3Se2,ICSD,1000,1.6356448
1523314,PbSr2,COD,1000,1.6346567
88612,CsI3Re6Se8,ICSD,1000,1.6346335
659568,BiCs3,ICSD,700,1.6344373
1509563,AgTm,COD,1000,1.6344172
413289,BiCl2CuS,ICSD,1000,1.6337495
612293,Au3Sb4Tb3,ICSD,1000,1.6336762
50960,HgK2P2Se6,ICSD,1000,1.6336159
1010295,BiK3,COD,1000,1.633478
411432,As3BiCs4Se7,ICSD,1000,1.633443
411204,As4BiCl7Hg6,ICSD,1000,1.6333985
653101,Te3Tm2,ICSD,1000,1.6332914
4343679,DySn3,COD,1000,1.632808
9008952,SeTl,COD,1000,1.6324059
97563,Cu4Ho4K2S9,ICSD,1000,1.6323897
421343,K3Mg18Pb11,ICSD,1000,1.6320221
1510368,Au2Ca,COD,1000,1.631944
97427,Bi2CdCs2S5,ICSD,1000,1.6317347
67922,I8PtTa4Te16,ICSD,1000,1.6315509
422187,Cs10O4SiTl6,ICSD,1000,1.6314228
40432,K2PtTe2,ICSD,1000,1.6311178
85588,Au3RbS5Sb2,ICSD,700,1.6308968
413679,CsCu3Se5Sm2,ICSD,1000,1.6307129
9012857,Bi2Pd,COD,1000,1.6306101
262687,ClCs6Dy21Te34,ICSD,700,1.6305029
95235,CdCu2GeSe4,ICSD,1000,1.6304517
56210,HgSe,ICSD,1000,1.6304073
4313943,PdSrTl2,COD,1000,1.6300136
9787,BiRb,ICSD,1000,1.6296266
420341,AsAuBa,ICSD,1000,1.6294998
658735,BaFe4Sb12,ICSD,1000,1.6291988
150298,Cs3Cu2I5,ICSD,1000,1.6289586
424888,Ba20Cd4Hg99,ICSD,700,1.6283604
413309,CuHgIS,ICSD,1000,1.6282804
44481,IrSb,ICSD,1000,1.6278883
1530124,Bi3CsS5,COD,1000,1.6278803
41839,Ba5Bi3,ICSD,1000,1.6276017
201144,GeI3Tl,ICSD,1000,1.6272893
616577,BiCu,ICSD,700,1.6272289
1010615,Br2Hg,COD,1000,1.6271412
605120,AgErTe2,ICSD,1000,1.6270204
616870,Bi2Ni2Pr,ICSD,1000,1.6270031
9016654,As2Pt,COD,1000,1.6268439
648357,PbPd3,ICSD,1000,1.6264362
250747,Ga4GePb4Se12,ICSD,1000,1.6263945
1509919,Ag5CsTe3,COD,1000,1.6263926
159002,C2AuN2RbS2,ICSD,1000,1.6256791
423830,CsI3Ni,ICSD,1000,1.6255537
391171,Br3Tl2,ICSD,1000,1.6252086
1527777,AsPb2Pd3,COD,1000,1.6245888
604874,AgBiYb,ICSD,1000,1.6245278
96944,Bi3Sr4,ICSD,1000,1.6243763
33700,As4Bi2Br12Hg9,ICSD,700,1.6242133
107107,AgHoPb,ICSD,1000,1.6241953
639771,HoTe2Tl,ICSD,1000,1.6240902
649055,Pd2Tl,ICSD,1000,1.6238902
1521661,BaTe4Tm2,COD,1000,1.6238464
193116,AsIn2Pt8,ICSD,1000,1.6234608
1510068,AuCa3N,COD,1000,1.623302
407337,CuH2ORbSb2Se4,ICSD,700,1.6232727
602856,HoSn3,ICSD,1000,1.6230268
623869,Co2Ho3In4,ICSD,1000,1.6229813
410567,Hg11Rb,ICSD,700,1.6228719
413230,Ga2I8Pd,ICSD,1000,1.6228578
41100,Eu2I5K,ICSD,1000,1.6226438
4303704,Au21K12Sn4,COD,1000,1.6222879
634441,Ga3Ir,ICSD,1000,1.6221659
109144,BrTl,ICSD,1000,1.622117
417407,Br3Hg2Te,ICSD,700,1.6221014
159306,AuYbZn,ICSD,1000,1.621922
1509725,Ag2Tm,COD,1000,1.6218593
402632,AgHfRbTe3,ICSD,1000,1.6216959
413682,CsCu3Se5Yb2,ICSD,700,1.6215892
190737,As8Br6Hg3S8,ICSD,1000,1.6209768
7209406,Au2Eu2Sn5,COD,1000,1.6206474
58668,Ba5Pb3,ICSD,1000,1.6202339
412194,AuCsH3N,ICSD,1000,1.6199816
640966,IrSbSe,ICSD,1000,1.6199424
2206809,AuI3Rb,COD,700,1.6195822
23120,BrCsI2,ICSD,700,1.6195225
85581,AuCdCsS2,ICSD,700,1.6191444
247140,Hg3Sr,ICSD,1000,1.6187731
1008465,AuK2P,COD,1000,1.6186198
4302867,Cl5CsPb2,COD,1000,1.6182668
413988,As4Br7Hg6Yb,ICSD,1000,1.6180551
1522618,IrSn,COD,1000,1.6178445
1522492,Pb5Rh4,COD,1000,1.6178274
410703,In4Pt3Sr2,ICSD,1000,1.6175771
87576,As2Zn3,ICSD,1000,1.6175017
150279,AuCrTe4,ICSD,1000,1.6165355
58902,CaHg11,ICSD,1000,1.616431
1509243,AgBiSr,COD,1000,1.6164052
9009019,IrSn2,COD,1000,1.6161656
1523258,NiTl,COD,1000,1.6160486
52179,GeNi2Zn3,ICSD,1000,1.6160083
42226,CdI2,ICSD,1000,1.6156192
611635,Au2Ba3,ICSD,1000,1.6155263
610708,AsInPt5,ICSD,1000,1.6155256
72344,I6Rb4Yb,ICSD,1000,1.6153021
1510060,AuCaIn2,COD,1000,1.615196
81571,CuTe3TiTl,ICSD,1000,1.6151241
151197,Hg4Ni,ICSD,1000,1.6149265
183088,NdOs4Sb12,ICSD,1000,1.614774
1524398,CoPt3,COD,1000,1.6145902
1523008,BiITe,COD,700,1.6145793
81996,CsCu2TaTe4,ICSD,1000,1.6142075
1523089,PoZn,COD,700,1.6141655
1526083,DyGe2Pt,COD,1000,1.6138816
2008114,AuBr4K,COD,1000,1.6138363
22182,As2CdSn,ICSD,1000,1.6138327
1531067,Bi2Br9Cs3,COD,1000,1.613629
622689,CoDyIn5,ICSD,1000,1.6135311
1510489,Au3CsS2,COD,700,1.6134417
1510302,AuSnSr,COD,1000,1.6134279
261457,Bi2Pd3Se2,ICSD,1000,1.613302
60828,AsCaPt,ICSD,1000,1.6132224
262688,ClCs6Ho21Te34,ICSD,700,1.612683
106969,CoIn5Tm,ICSD,1000,1.6126162
192470,AgFe2GaTe4,ICSD,1000,1.6125005
52288,Sb2Tl7,ICSD,1000,1.6113077
424429,Er6I10Ni,ICSD,1000,1.6107064
639224,Hg58Sr13,ICSD,1000,1.6105803
280332,AsHg3ISe4,ICSD,700,1.6105229
1531463,Hg2Se4Sn,COD,700,1.6099325
1510129,AuErSn,COD,1000,1.6095375
26423,FeI3Tl,ICSD,1000,1.6094775
1510356,Au10In3,COD,1000,1.6094558
95237,Ge2Hg3K2Se8,ICSD,700,1.60932
1510426,Au2InPr,COD,1000,1.6092662
1525116,CuHfHg2,COD,1000,1.6088439
168685,Sn2Tm,ICSD,1000,1.6085076
602366,CaPbPt,ICSD,1000,1.6083044
65082,BiCu4FePbS6,ICSD,1000,1.6082251
616748,BiKMg,ICSD,1000,1.6080334
248622,CaFe4Sb12,ICSD,1000,1.6078942
69035,GeTe5Tl2,ICSD,1000,1.6077621
4109270,CdSb2Yb2,COD,1000,1.6074467
59501,In9Pt13,ICSD,1000,1.6072348
619814,Cd45Er11,ICSD,1000,1.6068805
240039,Hg11K3,ICSD,1000,1.6068718
631187,ErTe2Tl,ICSD,1000,1.6067462
600233,Co4Sm3Sn13,ICSD,1000,1.605907
8103267,Sn5Yb3,COD,1000,1.6058682
409436,PbRb,ICSD,1000,1.6055166
8100034,Br5PdTl3,COD,1000,1.6052778
1522488,MnPtSn,COD,1000,1.6050512
8103421,Ag3KSe2,COD,1000,1.6050198
7221193,Cu3KS2,COD,1000,1.6048998
237036,CuSe2Sm,ICSD,1000,1.6043444
4313793,CdCsSe3Tb,COD,1000,1.6039536
611635,Au2Ba3,ICSD,700,1.6038281
4000517,AuPSe3Tl,COD,1000,1.6037997
74762,I5In3Sn,ICSD,1000,1.6035931
165344,CsTl,ICSD,1000,1.6035248
1528276,BiI,COD,1000,1.6033453
9011252,As3Cd2I,COD,1000,1.6031406
632148,FeGe2Tm,ICSD,1000,1.6031044
659155,CoLa5Pb3,ICSD,1000,1.6030086
1509351,AgGaSe2,COD,1000,1.6029179
7209423,Au7Rb4Sn2,COD,1000,1.602723
412576,Dy2In16Pt7,ICSD,1000,1.6026543
1510062,AuCaSb,COD,1000,1.6022342
419405,Cs2N2Tb6Te7,ICSD,1000,1.6021376
4305050,Bi18Cd4Sr21,COD,1000,1.6020197
156063,CdPd2Yb2,ICSD,1000,1.6019793
130049,Au2Ho2Sn,ICSD,1000,1.6017122
9015513,CoSb3,COD,1000,1.6015036
619806,CdDy2Te4,ICSD,1000,1.6009407
2310083,Au2Mn,COD,1000,1.6006316
625277,Co6Sn23Tb7,ICSD,1000,1.6005614
262555,Cs2Pt3Se6U,ICSD,1000,1.6004219
