id,formula,database,T,zT_pred,zT_std
50960,HgK2P2Se6,ICSD,1000,1.7583969,0.15173271
53575,Ga2HgTe4,ICSD,1000,1.7583842,0.11420138
91297,Bi2CuKS4,ICSD,1000,1.7581775,0.14961062
417537,BiI6Tl3,ICSD,1000,1.7581515,0.13237837
1010211,Br5Pb2Rb,COD,1000,1.7578186,0.12592311
4000819,Hg3Te4Tl2,COD,1000,1.7577691,0.104412965
1510488,Au3Cl8Rb3,COD,1000,1.7577618,0.17940831
656153,Cu2GeTe4Zn,ICSD,1000,1.7576926,0.1426611
36537,SbSe2Tl,ICSD,1000,1.7569009,0.15865953
9012858,Bi2Te3,COD,700,1.7565018,0.14977051
188888,AuGa2,ICSD,1000,1.7563776,0.11395767
1528242,CrI6Tl4,COD,1000,1.7562071,0.13467613
4001324,Ag10Br3Te4,COD,1000,1.7557106,0.14548667
2105659,Br4Cs2Hg,COD,1000,1.7555416,0.22202459
635137,Ga7Pt3,ICSD,1000,1.7554066,0.15317518
180763,As6BiK3Se12,ICSD,1000,1.7543173,0.14853944
95094,Ag2HgSe4Sn,ICSD,1000,1.7542105,0.16912979
8101145,PdSe,COD,1000,1.7540054,0.14051391
413230,Ga2I8Pd,ICSD,1000,1.7539061,0.15214276
656157,CdCu2SnTe4,ICSD,1000,1.7536098,0.1386824
9014353,AuCl3Cs,COD,1000,1.7535645,0.19808632
400782,Cd9K14Tl21,ICSD,1000,1.753129,0.20671333
40062,KPt2S3,ICSD,1000,1.7525424,0.16788428
1522494,Pb9Pd13,COD,1000,1.7515168,0.1717329
417507,CoCsHoSe3,ICSD,1000,1.7512102,0.17508799
35043,GeSe3Tl2,ICSD,1000,1.7511014,0.15671642
410739,Bi14I12RhSi2,ICSD,1000,1.7510086,0.1499242
620549,CdTe4Tl2,ICSD,1000,1.7508864,0.13404563
7221119,Ga3Pt2,COD,1000,1.750854,0.17040643
1523008,BiITe,COD,700,1.7503614,0.16317488
236253,Bi4SnTe7,ICSD,700,1.7500244,0.15911789
1510307,AuSn4,COD,1000,1.7496127,0.11763559
85599,Hg3Rb2S8Sn2,ICSD,1000,1.7483952,0.16545516
20826,Se3Tl5,ICSD,700,1.7483386,0.1572273
9012883,PtSn2,COD,1000,1.747953,0.14883628
109010,BrHgI,ICSD,1000,1.7478714,0.14862409
412563,Bi8Ca3Pd4,ICSD,1000,1.7476125,0.17784679
1524516,PtTl2,COD,1000,1.7473578,0.17428008
52735,BiRbS2,ICSD,1000,1.747298,0.15525767
72762,C4CsEr10I18,ICSD,1000,1.7469188,0.22486827
411676,As4Br16Ga4Hg11,ICSD,1000,1.7466218,0.13303778
1510290,AuSb3,COD,1000,1.7465003,0.11319177
656154,CdCu2GeTe4,ICSD,1000,1.7456664,0.14683366
411521,Br3Hg3Sb2Tl,ICSD,1000,1.7451341,0.15002409
88202,Cu5Se3Tl,ICSD,1000,1.744436,0.14215864
247764,HgSe4SnTl2,ICSD,1000,1.7437944,0.12347323
9009001,AuIn2,COD,1000,1.7437799,0.15511896
86895,I5PbTl3,ICSD,1000,1.7431154,0.14490736
9012264,PdSbSe,COD,1000,1.7429452,0.1676536
60760,I2Pt,ICSD,1000,1.7427073,0.15455824
412790,AsSe2Tl,ICSD,1000,1.7414879,0.1210075
427220,Au5CsGa9,ICSD,1000,1.741467,0.11979064
162404,PdSnTe,ICSD,1000,1.7406011,0.16504079
83806,BiBr4Te2,ICSD,1000,1.7402567,0.14299664
417509,CoCsS3Yb,ICSD,1000,1.7401768,0.18628041
1524519,Pb2Rh,COD,1000,1.7398627,0.14345278
4341380,Bi4Ir,COD,1000,1.7397821,0.17864358
280331,AsBrHg3Se4,ICSD,1000,1.7395799,0.136397
9008926,AuGa,COD,1000,1.7390077,0.16499886
75169,As3BrHg2,ICSD,1000,1.7388449,0.14446452
391191,Bi37Br48In,ICSD,700,1.73809,0.14324895
402536,Br6DyLiRb2,ICSD,1000,1.7374858,0.20514414
7209400,AuBr3,COD,1000,1.7371083,0.15041614
1510301,AuSn,COD,1000,1.736715,0.122708604
245517,Bi14Rh3,ICSD,1000,1.7350827,0.14330846
1523143,PtTl,COD,1000,1.7347717,0.1870494
9009034,In2Pt,COD,1000,1.7346964,0.11932622
280259,C2K2N2Re3Se5,ICSD,1000,1.7343825,0.19502783
422189,Cs10O3SnTl6,ICSD,1000,1.7340695,0.28398037
4329714,Au3CsGa2,COD,1000,1.7339154,0.17506076
1523249,Pt3Tl2,COD,1000,1.7337554,0.18043134
423447,AgCsGa2Se4,ICSD,1000,1.7331358,0.14806023
96686,Cu3Er2RbSe5,ICSD,1000,1.7329962,0.16975464
1509541,AgSe2Tl,COD,1000,1.7328409,0.1265034
5910237,HgIn2Te4,COD,1000,1.7328181,0.14060852
53967,BiTl,ICSD,700,1.732801,0.13319725
150127,AuNi2Sn4,ICSD,1000,1.7319974,0.118522674
87262,CsI3Mg,ICSD,1000,1.7316442,0.19742858
33700,As4Bi2Br12Hg9,ICSD,1000,1.7316186,0.16554865
9012348,PtSb2,COD,1000,1.7313069,0.12853046
58854,Bi4Rh,ICSD,1000,1.7310333,0.12980294
4001792,I4STl6,COD,1000,1.730328,0.16414863
86650,C6Cs3N6NaRe6Se8,ICSD,1000,1.7301686,0.2095575
38226,CBr5IrK2O,ICSD,1000,1.7299978,0.2425488
76500,Cd3Sb3Tl2,ICSD,1000,1.7292539,0.13300452
201246,I,ICSD,1000,1.7286836,0.17472509
411771,BrCuHgSe,ICSD,700,1.7282426,0.16255835
160882,Cu2SnTe3,ICSD,1000,1.7279782,0.14326729
4030788,RbS2Tm,COD,1000,1.7278408,0.1572325
24821,GaI2,ICSD,1000,1.7278175,0.15250534
55068,Bi2K,ICSD,1000,1.727416,0.14685658
640301,In3Pt2,ICSD,1000,1.7273864,0.15854087
413309,CuHgIS,ICSD,1000,1.7271514,0.1530537
9008914,BiRh,COD,1000,1.726943,0.13130283
408442,BiGa2Se4,ICSD,700,1.7257084,0.14073476
7109280,Au4S3Tl2,COD,1000,1.7245908,0.12939572
161482,I3PbRb,ICSD,1000,1.724415,0.15769756
97428,Bi2Cs2MnS5,ICSD,1000,1.7240367,0.16363047
24822,Ga2I3,ICSD,1000,1.7224374,0.14917967
1525581,BrCuTe,COD,1000,1.7224269,0.14607243
8103439,AuBr4Rb,COD,1000,1.7222751,0.17823061
280193,Cu2EuKTe4,ICSD,1000,1.72226,0.1902063
9009196,Br2Pb,COD,1000,1.7219533,0.1297258
66811,CsFeI4,ICSD,1000,1.7217393,0.24501684
611766,AuCu3Sn,ICSD,1000,1.7210513,0.13815787
47120,I3Pt,ICSD,1000,1.7204573,0.16911246
1510598,AuBiBr6,COD,1000,1.7195444,0.13418868
202057,CoCs3I4NO3,ICSD,1000,1.7193956,0.23589617
4110908,Au4In2K,COD,1000,1.7193259,0.17171703
4000818,Hg3Se4Tl2,COD,1000,1.7191873,0.13596225
1531988,Br7Hg6Sb5,COD,1000,1.718979,0.13295145
1522862,PtSn4,COD,1000,1.7183548,0.12126002
9008912,PtSb,COD,1000,1.7182311,0.14016287
7209399,Au2Br11Cs3,COD,1000,1.7180623,0.18933913
250747,Ga4GePb4Se12,ICSD,1000,1.7175729,0.14609647
7222183,CdSbTl,COD,1000,1.7175317,0.1371582
90079,AgAs4Cs3Se8,ICSD,1000,1.7172207,0.15249187
240481,Br4Cs2I2Pd,ICSD,1000,1.7167468,0.2726648
23540,AsPd5Tl,ICSD,1000,1.7163494,0.1732043
9016654,As2Pt,COD,1000,1.7156153,0.1429077
8100596,In7Pt3,COD,1000,1.7153593,0.1517005
1531463,Hg2Se4Sn,COD,1000,1.715252,0.1257354
106804,In2LiPt,ICSD,1000,1.7151625,0.16939598
1521926,Bi2I9Rb3,COD,1000,1.7150106,0.16151953
4302601,In2Pb4Sb4Se13,COD,1000,1.713956,0.14700079
2006239,AuCsI3,COD,1000,1.7136757,0.19635192
416287,AuBi8Br9Sb,ICSD,700,1.7134485,0.18283534
402503,Br13Cu4Rb3Tm2,ICSD,1000,1.7128578,0.1779707
165346,CsRb14Tl27,ICSD,1000,1.7123592,0.20511456
27694,Br6Cs2Po,ICSD,1000,1.7123535,0.16011661
9012263,AsPdSe,COD,1000,1.7119712,0.16521497
4319065,BiCsGeS4,COD,1000,1.7114074,0.15284428
61349,I3Tl,ICSD,1000,1.7112311,0.1416514
405774,Br6PdSe2,ICSD,1000,1.7111621,0.13791524
165361,AgCsPSe3,ICSD,1000,1.711078,0.20892027
4000782,GaSe2Tl,COD,1000,1.7102945,0.14816391
620273,CdPd5Se,ICSD,1000,1.7101327,0.120265946
109144,BrTl,ICSD,1000,1.7100706,0.13968894
72347,CCsEr6I12,ICSD,1000,1.7098541,0.17067793
85681,AsAuK2S4,ICSD,1000,1.7096283,0.13731556
99128,I6TeTl2,ICSD,1000,1.7093996,0.13442981
77381,Br6Cs2Pt,ICSD,1000,1.7093815,0.18389465
4503568,Cs2Hg3I8,COD,1000,1.7092143,0.22415999
250779,CsInMnTe3,ICSD,1000,1.7091473,0.19721517
417407,Br3Hg2Te,ICSD,1000,1.7086654,0.11862193
1010945,HgTe,COD,1000,1.7079659,0.153892
58864,Bi2Tl,ICSD,700,1.7077099,0.16032527
418160,Br2PdSe6,ICSD,1000,1.7075207,0.16267726
1510365,AuBi9Br9,COD,700,1.7074834,0.14829104
9013900,Au2Bi,COD,700,1.7074815,0.17903659
412074,CsCu3Er2S5,ICSD,1000,1.7071687,0.16182306
413674,CsCu3Dy2Se5,ICSD,1000,1.7071652,0.16993833
4310736,PdSe2,COD,1000,1.7071332,0.13462812
102928,CuGaPt2,ICSD,1000,1.7066716,0.14428878
9008155,HgI2,COD,1000,1.7065423,0.14069462
1527143,HgI6Tl4,COD,1000,1.705818,0.15289095
1523216,Hg2Pt,COD,1000,1.7055973,0.1977652
7221256,BiZn,COD,1000,1.704932,0.13988258
2020015,KS2Tm,COD,1000,1.7044681,0.14506024
427679,BrTe2Tl5,ICSD,700,1.7035527,0.15238965
174374,Cu4Dy4K2Se9,ICSD,1000,1.7035193,0.15043613
648846,Pd5SeZn,ICSD,1000,1.7033185,0.17818199
43683,Ge3Pt2,ICSD,1000,1.7033153,0.14859682
411481,As4Br7CrHg6,ICSD,1000,1.7024405,0.14990279
419256,Cl4Hg2K2O3S,ICSD,1000,1.7022772,0.12846485
4331413,AuCuSe4,COD,1000,1.7020563,0.13760227
616739,Bi2Ir,ICSD,1000,1.7019004,0.15670723
1523089,PoZn,COD,1000,1.7016464,0.13171485
76499,Sb2TlZn2,ICSD,1000,1.7011566,0.12485522
8103387,AgBr5Pb2,COD,1000,1.7011502,0.14519945
1510244,AuNaSe2,COD,1000,1.700974,0.14654577
80281,Cu2RbTaTe4,ICSD,1000,1.7000448,0.20001478
634434,Ga3InTe5,ICSD,1000,1.7000369,0.17717105
63623,HgKS3Sb,ICSD,1000,1.6997529,0.1453349
648357,PbPd3,ICSD,1000,1.6996769,0.1586746
90153,BiKP2Se6,ICSD,1000,1.6995838,0.13442269
174642,AgPd3Se,ICSD,1000,1.6992714,0.16418317
79007,CrTe2Tl,ICSD,1000,1.6992265,0.16361105
1530124,Bi3CsS5,COD,1000,1.6990459,0.18136077
60084,GaInTe2,ICSD,1000,1.6987458,0.14231634
4340717,Bi4Pb7Se13,COD,700,1.6987034,0.14567795
413457,GaI3,ICSD,1000,1.6985366,0.13600734
201144,GeI3Tl,ICSD,1000,1.6980461,0.14311776
640528,InSe2Tl,ICSD,1000,1.6977965,0.13395238
405773,Br6PdTe2,ICSD,1000,1.6971915,0.16730274
23127,Br3Pt,ICSD,1000,1.6969664,0.14086407
640618,In2Te,ICSD,1000,1.6969098,0.17219442
65285,Br5Cs2Tl,ICSD,1000,1.6968814,0.16913952
87348,GeNiPt2,ICSD,1000,1.6968346,0.13605295
8103605,BiBr3,COD,700,1.6958393,0.17413324
150305,CsCu2I3,ICSD,1000,1.6954266,0.1869305
35418,Br4KTl,ICSD,1000,1.6944963,0.14634153
261016,PbSe3Tl4,ICSD,700,1.6942041,0.18014309
1525466,CdPo,COD,1000,1.6938435,0.17107303
37099,I4Tl2Zn,ICSD,1000,1.6927713,0.15981421
2310403,BiTe2Tl,COD,700,1.692452,0.13127133
4317674,CsErSe3Zn,COD,1000,1.6923252,0.1801492
410740,Bi14I12IrSi2,ICSD,1000,1.692241,0.15724891
4317673,CsHoSe3Zn,COD,1000,1.6920166,0.1599985
657608,Ga2Te3,ICSD,1000,1.6919175,0.16393259
5910144,Ag2Te,COD,1000,1.6913044,0.12409685
1509354,AgGaTe2,COD,1000,1.6910737,0.13463183
4336565,Au2Ga4Na,COD,1000,1.6908685,0.14685401
67252,BrCuTe2,ICSD,1000,1.6899612,0.16384599
391171,Br3Tl2,ICSD,1000,1.6899567,0.14810343
425592,CdCs2Ge3Se8,ICSD,1000,1.689918,0.1640164
9008555,Tl,COD,700,1.6897707,0.1700629
610708,AsInPt5,ICSD,1000,1.6897025,0.15303685
1523090,HgPo,COD,700,1.689524,0.17792076
639147,HgPt3,ICSD,1000,1.6895126,0.1573525
635505,Ga2Te5,ICSD,1000,1.6895009,0.13527574
423830,CsI3Ni,ICSD,1000,1.6893752,0.16382411
4329713,Au3Ga2Rb,COD,1000,1.6892562,0.19349344
1527270,In2IrLi,COD,1000,1.6890521,0.14308546
171727,BiCdISe2,ICSD,1000,1.6888595,0.1422566
2310025,AgAuZn2,COD,1000,1.6884595,0.18681492
5910135,Br6K2Pt,COD,1000,1.6882383,0.16369003
81571,CuTe3TiTl,ICSD,1000,1.6880827,0.14718723
633196,FePtSb,ICSD,1000,1.6879883,0.13810878
150969,Bi2Rb,ICSD,1000,1.6879227,0.18039018
63340,Cd2I7Tl3,ICSD,1000,1.6878799,0.15040883
413084,Cs2MnSnTe4,ICSD,1000,1.6874399,0.19558883
87901,CoCs2I4,ICSD,1000,1.6873446,0.21830875
412194,AuCsH3N,ICSD,1000,1.6867522,0.19815537
30392,Sb2SnTe4,ICSD,1000,1.6866663,0.13297465
620451,CdSe2Tl,ICSD,1000,1.6863979,0.12274158
1509989,Ag8Se6Sn,COD,1000,1.6859105,0.17787132
22120,BrI,ICSD,1000,1.6857394,0.2134589
83435,AlBr4Cs,ICSD,1000,1.6855192,0.17906879
174041,Br3CsFe,ICSD,1000,1.6850239,0.21500382
9016417,HgI,COD,1000,1.6850232,0.15251184
95029,CuEr2KSe4,ICSD,1000,1.6849176,0.16240358
58982,CdHg2,ICSD,1000,1.6848918,0.15206492
635132,GaPt,ICSD,1000,1.6848881,0.111823335
635052,Ga2PbSe4,ICSD,1000,1.6846348,0.13703395
424710,FePb4Sb6Se14,ICSD,1000,1.6844778,0.10835679
262001,Au25Cl2P10S5,ICSD,1000,1.6837447,0.16942666
1529009,IrLiSn4,COD,1000,1.6836014,0.13103327
616936,Bi2PbTe4,ICSD,700,1.6835343,0.14683542
4510235,CdI6Tl4,COD,1000,1.683162,0.15475133
416512,NiPd2Te2,ICSD,1000,1.6828521,0.148545
9012378,In,COD,1000,1.6823479,0.18773639
1509294,AgCuTe2,COD,1000,1.682106,0.15482017
93684,Ag3CsSe5Tb2,ICSD,1000,1.6817918,0.15092078
1510207,AuKSe5,COD,1000,1.6814733,0.16133714
1523253,Ga3Pt5,COD,1000,1.6814598,0.14749306
88681,Cs2Cu2Sb2Se5,ICSD,1000,1.6813407,0.15326887
281504,Ge2Hg3K2S8,ICSD,1000,1.681307,0.15725216
415713,Br6H10O5Pb2Sr,ICSD,1000,1.6805562,0.17801352
617113,BiSe2Tl,ICSD,700,1.6799127,0.14651185
416310,SiTe3Tl3,ICSD,1000,1.6786304,0.14255571
165324,AuCs2PS4,ICSD,1000,1.6785814,0.18803895
80588,Hg4I3Sb2,ICSD,700,1.6782092,0.15754004
107447,AuPb4Rb3,ICSD,1000,1.677826,0.15968227
151871,AgIn5Te8,ICSD,1000,1.6774051,0.107550785
9014412,BiCu6Se6,COD,1000,1.6771404,0.13064186
4343671,Br3CsCu,COD,1000,1.677065,0.16442376
411153,Hg3I2Se2,ICSD,700,1.677005,0.16381758
409062,I2PdTe,ICSD,700,1.6767626,0.1745503
43684,Ge2Pt,ICSD,1000,1.6767589,0.117384344
415545,Cs8OTl8,ICSD,1000,1.6764975,0.27567735
26415,Ge2Se5Tl2,ICSD,1000,1.6764299,0.14011915
9008913,PtSn,COD,1000,1.676062,0.15174171
151872,Cu2GeTe3,ICSD,1000,1.67591,0.14292386
2105379,Ag8GeSe6,COD,1000,1.6757872,0.14897224
4000517,AuPSe3Tl,COD,1000,1.6756451,0.15767913
413680,CsCu3Se5Tb2,ICSD,1000,1.6747842,0.18218374
2310024,AgAuCd2,COD,1000,1.6741858,0.16080295
9012388,Pd9Te4,COD,1000,1.6736739,0.19537139
604758,Ag7AsSe6,ICSD,1000,1.6731658,0.15873271
411134,Bi9I3Ir2,ICSD,1000,1.6725574,0.15346083
4027808,AgITe3,COD,1000,1.672348,0.1181021
56210,HgSe,ICSD,1000,1.6719943,0.13911903
414270,Ag3K3Se8Ta2,ICSD,1000,1.6719279,0.14776029
9012265,PdSbTe,COD,1000,1.6715033,0.17715621
410814,As4Hg7I6Sn,ICSD,700,1.6714473,0.12400442
4317672,CsDySe3Zn,COD,1000,1.6713344,0.17735225
2105383,Ag9GaSe6,COD,1000,1.6710216,0.13556886
39859,CBr5K2OOs,ICSD,1000,1.6710035,0.21250501
42708,Bi2Pb2Te5,ICSD,700,1.6709894,0.17411296
1527189,I4Pt,COD,1000,1.6701502,0.15286693
1510410,Au2Ga,COD,1000,1.6701158,0.16494313
58834,BiPb3Pt,ICSD,700,1.6701016,0.14501262
1527625,Br5PbTl3,COD,1000,1.6699642,0.14982112
9014145,BrHg,COD,1000,1.6699033,0.16033573
400668,Ga7Te10,ICSD,1000,1.6698806,0.12866765
150572,AuCuZn2,ICSD,1000,1.6698782,0.1502022
412371,AgBi2ClSe3,ICSD,1000,1.6693956,0.13700987
79601,PdSe2Tl2,ICSD,700,1.6693677,0.17420669
4123710,CsGeI3,COD,1000,1.6693404,0.20107964
1510182,AuITe,COD,700,1.6692667,0.17545009
639148,Hg4Pt,ICSD,1000,1.6692117,0.156863
5910295,CdGa2Te4,COD,1000,1.6688485,0.12839767
609974,AsCdPd5,ICSD,1000,1.6685361,0.16672182
1509413,AgInTe2,COD,1000,1.6667585,0.14526641
616956,BiPdSe,ICSD,700,1.6666867,0.18079329
417508,CoCsS3Tm,ICSD,1000,1.6664041,0.15642788
1001415,As2Hg4I3,COD,700,1.6660533,0.13102368
190587,Ag2CdI4,ICSD,1000,1.6656586,0.1428054
1531626,Bi6PbTe10,COD,700,1.6654876,0.16660298
165357,Cs2MnP2Se6,ICSD,1000,1.6654558,0.19643983
30372,Bi2Pb2Se5,ICSD,700,1.6653215,0.15698986
25120,I2Pd,ICSD,700,1.6652815,0.18782853
411773,AgBrHgS,ICSD,1000,1.6650832,0.14760135
1532042,GeHg2Se4,COD,1000,1.6646365,0.13311438
1527495,Br2Tl,COD,1000,1.664595,0.17292571
423016,Bi3IIn2Se7,ICSD,700,1.6645634,0.12628871
31877,As5ITe7,ICSD,1000,1.6642765,0.14284506
4322714,K4Pb9,COD,1000,1.6642544,0.17300306
1530111,Cl3CsPb,COD,1000,1.664019,0.17777506
42752,Pt3Sb2,ICSD,1000,1.6633563,0.13321494
105607,PbRh,ICSD,1000,1.6633546,0.1496261
400817,CuGaI4,ICSD,1000,1.6632289,0.11158638
1530530,Br5Cs3Hg,COD,1000,1.66308,0.19752444
87915,Pd3Te2,ICSD,1000,1.6623389,0.18608966
649000,Pd20Te7,ICSD,1000,1.6622598,0.15007325
1512506,Ga,COD,1000,1.6622155,0.22280543
1010145,AgAuCl6Cs2,COD,1000,1.660867,0.19188885
42707,Bi4PbTe7,ICSD,700,1.6603417,0.15932631
65806,Hg3I2Te2,ICSD,700,1.6598603,0.15224108
84217,CuI,ICSD,1000,1.6596932,0.14596406
5910274,Ga2Te4Zn,COD,1000,1.6593207,0.14742032
2011406,K3NaSe8Sn3,COD,1000,1.6592376,0.17139605
85679,AuK2PS4,ICSD,1000,1.6587018,0.15742272
2106460,In2Te5,COD,1000,1.6582278,0.14091197
90119,Ag2K2Se4Sn,ICSD,1000,1.6582257,0.1626278
35655,Cs2I5Li3,ICSD,1000,1.6580981,0.20472787
602875,CsErS2,ICSD,1000,1.6580558,0.17683783
44364,In2Te3,ICSD,1000,1.6579739,0.15918943
1525202,IInTe,COD,1000,1.657795,0.13881856
1527269,Ga2LiPt,COD,1000,1.6575905,0.1459223
419824,GaI4Tl,ICSD,1000,1.657539,0.15282828
9011022,AgBiSe2,COD,700,1.6574564,0.18283069
4031247,CrPb2,COD,1000,1.6573524,0.14715196
1525343,CoCs3I5,COD,1000,1.6568921,0.2131212
4000567,BaCu2Se4Sn,COD,1000,1.6568003,0.1252888
108380,CuInPt2,ICSD,1000,1.6565163,0.13581729
5910286,In2Te4Zn,COD,1000,1.6565138,0.13773978
4323514,K8Tl10Zn,COD,1000,1.6564331,0.17099994
2105342,AgI,COD,1000,1.6548582,0.17240682
82788,Br4Hg3Te,ICSD,1000,1.6548465,0.11904111
9008939,GePt,COD,1000,1.6548414,0.12610057
23120,BrCsI2,ICSD,1000,1.6547496,0.21674079
9008043,Bi2STe2,COD,1000,1.6546222,0.16376787
66032,IIn3Te3,ICSD,1000,1.6540518,0.14501227
165267,Ag2P3Rb2Se9Sn,ICSD,1000,1.653674,0.1461479
150304,Br3CsCu2,ICSD,1000,1.6534117,0.16832662
93682,Cu3Er2RbS5,ICSD,1000,1.6533856,0.15486014
619784,CdCu2Se4Sn,ICSD,1000,1.6532068,0.13021755
90788,Pd7Se4,ICSD,1000,1.6531258,0.17321488
4319066,BiCsS4Si,COD,1000,1.6531119,0.14960937
240477,Co2CsEr13I24,ICSD,1000,1.6530398,0.18953893
24822,Ga2I3,ICSD,700,1.652644,0.13932948
9009816,BrHg3ITe2,COD,700,1.6524888,0.17154211
4000662,MnSnTe4Tl2,COD,1000,1.6523873,0.13251574
612019,Au3In2,ICSD,1000,1.6521677,0.13458908
240354,AsBrCdHg,ICSD,1000,1.6521363,0.1431532
648514,PbSe,ICSD,700,1.6521089,0.14999074
5910282,Ga2HgSe4,COD,1000,1.6520456,0.119910866
649007,Pd21Te5,ICSD,1000,1.6520131,0.14105248
281505,Hg3K2S8Sn2,ICSD,1000,1.6517692,0.14002939
4030787,ErRbS2,COD,1000,1.6517656,0.13784489
1510322,AuZn,COD,1000,1.6517437,0.16456817
1510273,AuPb3,COD,700,1.6516968,0.15768082
4319064,BiGeRbS4,COD,1000,1.6514156,0.15784962
1522664,Pd13Tl9,COD,1000,1.6508135,0.14171092
237340,Br5Hg6Se4Tl,ICSD,700,1.6507269,0.13594721
9008911,BiPt,COD,700,1.6502439,0.13435479
44642,InSb,ICSD,1000,1.650024,0.15402915
290932,In2Pd8Se,ICSD,1000,1.6499516,0.1332448
58846,Bi2Pt,ICSD,700,1.6497029,0.1853145
2106339,In4Te3,COD,1000,1.6490123,0.18523596
26423,FeI3Tl,ICSD,1000,1.6489857,0.11047025
190088,In4Pd17Se4,ICSD,1000,1.6487275,0.16425914
411861,As4Br6Hg6Sn,ICSD,700,1.6484864,0.11691854
4111783,AgSbTe2,COD,1000,1.6482376,0.13974565
79820,Cs3CuHf2Te10,ICSD,1000,1.6478283,0.20705049
1532891,Br2Hg3Se2,COD,700,1.6474824,0.12098986
4336566,Au10Ga16Na5,COD,1000,1.6473945,0.11870797
9007591,Sb2SeTe2,COD,1000,1.6472478,0.12477477
180364,Ga5Pt,ICSD,1000,1.6471465,0.12725772
640434,In5Sb3,ICSD,1000,1.6466962,0.1522892
74762,I5In3Sn,ICSD,1000,1.6466627,0.15215446
1523215,HgPt,COD,1000,1.6455537,0.13242409
8100307,KSe2Yb,COD,1000,1.6451862,0.18156014
405639,Bi12I3Ni4,ICSD,700,1.6451442,0.13445455
1525203,IInSe,COD,1000,1.6450145,0.11154698
193116,AsIn2Pt8,ICSD,1000,1.6444021,0.13840832
411404,BaCu2GeSe4,ICSD,1000,1.6438838,0.15309764
611241,AsPt5Tl,ICSD,1000,1.6437073,0.12822677
171726,BiBrCdSe2,ICSD,1000,1.643686,0.10077928
1525544,Br5CsSn2,COD,1000,1.6435629,0.13907285
77903,Pd10Te3,ICSD,1000,1.6434622,0.17866907
411432,As3BiCs4Se7,ICSD,1000,1.6431918,0.22104147
59110,CsI4Tl,ICSD,1000,1.6431034,0.1326393
410696,Cs2I4Zn,ICSD,1000,1.6429003,0.20402548
74921,Hg5I6Sb2,ICSD,700,1.642848,0.1428938
8009,CdI3Tl,ICSD,1000,1.6427388,0.14341138
4312031,CsSmTe3Zn,COD,1000,1.6425309,0.16610003
413230,Ga2I8Pd,ICSD,700,1.6411647,0.19927028
151996,I5InSn2,ICSD,1000,1.6410843,0.1440782
192470,AgFe2GaTe4,ICSD,1000,1.6410248,0.13962142
1528604,Pd13Te3,COD,1000,1.6406595,0.16676617
411218,BiBr7Hg6Sb4,ICSD,700,1.6405563,0.13665307
616878,BiNiSe,ICSD,1000,1.6404845,0.13063155
4317671,CsSe3TbZn,COD,1000,1.6403439,0.1805408
59491,InPt,ICSD,1000,1.64009,0.14818987
39931,As10Br18Hg19,ICSD,700,1.6399965,0.13359807
1523701,KPb2,COD,1000,1.6394827,0.20780562
4304180,CdCsTe3Tm,COD,1000,1.6389878,0.18625955
412307,BrCuHgS,ICSD,1000,1.6389661,0.15199736
405774,Br6PdSe2,ICSD,700,1.6386942,0.16577114
605619,AgNiTe2,ICSD,1000,1.6384163,0.14187975
422827,BiCu4ISe4,ICSD,700,1.6381464,0.15261845
87886,Co4Sb12Sn,ICSD,1000,1.6380005,0.1424761
648990,Pd4Te,ICSD,1000,1.6376168,0.15131626
1509918,Ag5CsSe3,COD,1000,1.6372958,0.16380966
42891,Bi4GeTe7,ICSD,700,1.6369071,0.19491953
9001316,AgBiTe2,COD,700,1.6366113,0.15305136
75112,Cu2KSe4Ta,ICSD,1000,1.6361542,0.16286142
1523591,Hg5Pd2,COD,1000,1.6361444,0.1644881
1523391,GaPt2,COD,1000,1.636103,0.17542249
261457,Bi2Pd3Se2,ICSD,700,1.6359149,0.18279898
9008568,Sn,COD,1000,1.635634,0.21268696
649055,Pd2Tl,ICSD,1000,1.6355318,0.13999547
95028,CuHo2KSe4,ICSD,1000,1.6351514,0.15973142
1510184,AuITe2,COD,700,1.6351295,0.170739
651588,Sb2SnZn,ICSD,1000,1.6348774,0.13004223
164149,Co2Sn3Te3,ICSD,1000,1.6344018,0.1291191
1527658,ITe2,COD,1000,1.6343914,0.16832004
609975,AsCdPt5,ICSD,1000,1.6342435,0.1566253
423233,AuCl4Cs,ICSD,1000,1.6342304,0.16684113
8102896,CsPPbS4,COD,1000,1.634081,0.14964919
1509996,Ag3CsSe2,COD,1000,1.6338315,0.16831389
1526237,CuTe,COD,1000,1.6336294,0.1393215
416238,AsHg4I5,ICSD,700,1.6335022,0.15665255
24821,GaI2,ICSD,700,1.6333972,0.13825558
165201,Cd2Rb5Tl11,ICSD,1000,1.6333088,0.16503486
66031,Ga3ITe3,ICSD,1000,1.6331824,0.14188415
53956,SnTe,ICSD,1000,1.6321898,0.16493635
402126,In5Se7Tl,ICSD,1000,1.6321672,0.12405495
5910288,HgIn2Se4,COD,1000,1.6319518,0.14489135
9012347,PdSb2,COD,1000,1.6318936,0.14961536
416330,AgK3Se8Sn3,ICSD,1000,1.6317546,0.12907328
651575,SbSn,ICSD,1000,1.6317059,0.14075075
1509338,AgFeTe2,COD,1000,1.631566,0.14893693
4027807,AgISe3,COD,1000,1.6314305,0.13650921
629329,CuTe2,ICSD,1000,1.6313317,0.16053647
