,id,T,formula,database,zT_pred,zT_std
59211,989,1000,ClCoH17N5O4S2,ICSD,1.576517,0.63534534
47652,240232,700,C5H12N2O5S2,ICSD,1.5765148,0.35000166
1883,2003643,1000,Al4F9K3O8P2,COD,1.576512,0.38900805
42816,4061904,1000,C38H40BN6Rh,COD,1.5765103,0.24989712
11885,2204144,700,C10H10BaO8S2,COD,1.5765082,0.30167708
21154,1507465,1000,C15H19,COD,1.5765059,0.47999316
45235,4101002,1000,C47H56FeN2P,COD,1.5764912,0.5088737
24617,2207326,1000,C17H22CuN3O10P,COD,1.576482,0.54047734
12940,2216692,700,C10H24CoN2O16S2,COD,1.57647,0.34101385
5069,150279,1000,AuCrTe4,ICSD,1.576445,0.13710618
497,32031,700,AgAu3I8Rb2,ICSD,1.5763948,0.18262203
56844,2006638,1000,CdH4O5S2,COD,1.5763793,0.26222438
28562,1100230,1000,C20H20Br2N4Ni,COD,1.5763589,0.50832707
33508,2204566,1000,C24H24CuN4O5,COD,1.5763317,0.34644037
51566,2215864,700,C8H10CoO8,COD,1.5763268,0.32288492
19898,2012049,1000,C14H28ClN4NiO7,COD,1.576304,0.58386123
43901,4116824,1000,C3HF2,COD,1.5762978,0.345243
27164,2103671,1000,C19H17NO7,COD,1.5762767,0.38345477
14624,4060607,1000,C11H7O3Re,COD,1.5762665,0.40161008
39896,4316850,1000,C30H50N2Si,COD,1.5762558,0.33698887
33152,2200651,1000,C24H18N10O,COD,1.5762385,0.35856357
50033,7050066,700,C6H9N3S,COD,1.5762357,0.48182282
46962,4307678,1000,C51H72AsN3,COD,1.5762352,0.43777648
42357,4310611,1000,C36H58MoO4,COD,1.576223,0.312702
18763,2214646,1000,C14H12N6O3,COD,1.5762184,0.2928028
60660,98683,1000,CoH4Na2O10Se2,ICSD,1.5762146,0.28937978
4365,610764,1000,AsK3S3,ICSD,1.5761795,0.27862632
45985,173484,1000,C4H15GaN2,ICSD,1.5761003,0.35613796
19970,2220625,700,C14H32CdCl4N2O12,COD,1.576094,0.431182
60780,4505482,1000,CoLiO2,COD,1.576072,0.20122388
64968,7020652,1000,ErF4K,COD,1.576069,0.2831028
47910,2015677,700,C5H4N2O5Pb,COD,1.5760357,0.3335829
6244,43253,1000,B3H5,ICSD,1.5759954,0.5531493
29486,248142,1000,C20H48BeI6N8O4,ICSD,1.5759895,0.5133611
50838,7205995,700,C7H4Cl2Cs2N2O5,COD,1.5759755,0.49936378
36251,1100834,1000,C27H24AuP,COD,1.5759544,0.3515864
27165,2223429,1000,C19H17NO8,COD,1.5759479,0.32957485
44124,2204197,1000,C40H40N6NiO6,COD,1.5759192,0.42380095
24105,2006170,1000,C17H16ClN3,COD,1.5759014,0.30897558
24314,4061039,1000,C17H18FeSSi,COD,1.5758774,0.49296123
13518,7004657,1000,C110H130Ba,COD,1.57587,0.4934439
17193,4023651,1000,C13H12N2O4,COD,1.5758529,0.37813455
70704,2104289,700,H13N3O8S2,COD,1.5758338,0.3643372
27290,2222477,1000,C19H19ClN2OSn,COD,1.5758215,0.55137724
46361,2001649,700,C4H5BrO4,COD,1.5758073,0.3203717
25390,4119155,1000,C18H15F,COD,1.5757718,0.34669
30590,4063068,700,C21H34N3Yb,COD,1.5757594,0.35319033
15399,7154061,1000,C12H13Sn,COD,1.5756776,0.37466013
49066,2217793,1000,C6H14Cl2MnN2O4,COD,1.5756706,0.4775572
25387,2004162,1000,C18H15ClSn,COD,1.5756699,0.3269251
17865,7015488,700,C13H20B10Se,COD,1.5756624,0.48711652
14268,7012300,1000,C11H17NbS4,COD,1.5756388,0.36590773
44746,4311035,1000,C43H63FeN3,COD,1.5756135,0.44534943
53341,2217002,700,C9H13ClN6O2S,COD,1.5755985,0.3650503
62230,202614,1000,Cs7Fe7O34P8,ICSD,1.5755332,0.2880484
43585,2009835,700,C3H4KO4,COD,1.5755061,0.43949246
50911,2223790,700,C7H5ClHgO2,COD,1.5754944,0.36238253
26123,7011787,1000,C18H23LiN3,COD,1.5754526,0.36254603
5005,2008114,1000,AuBr4K,COD,1.5754377,0.16501991
46096,29274,1000,C4H18N8NiO4S6,ICSD,1.5754291,0.6667371
16993,2014638,1000,C13H10N2O6,COD,1.5753696,0.37389895
50535,2217570,700,C7H13FeNO9,COD,1.5753341,0.40261322
32200,7012544,1000,C23H20AuP,COD,1.5753256,0.3199872
31811,4061012,1000,C22H34B10Ru,COD,1.5753249,0.35164064
66004,426499,700,F3GaH9N3,ICSD,1.5753233,0.43714595
17106,2210072,1000,C13H11N5O2,COD,1.5752499,0.42551702
43686,109626,1000,C3H6InO9,ICSD,1.5752329,0.32186475
11907,2203605,1000,C10H10Cl2CoN2O2,COD,1.5751725,0.5359523
64174,628692,1000,CuPbYb,ICSD,1.5751475,0.33357024
46891,7003906,1000,C50H70GeN4,COD,1.5751168,0.38530213
42485,8101825,1000,C37H34Br2O7,COD,1.5750797,0.2989908
44080,2207713,1000,C40H36BF20N,COD,1.5750778,0.3369522
49796,15266,700,C6H7B3Fe2O6,ICSD,1.575051,0.36523023
48002,7150360,1000,C5H5N9,COD,1.5750208,0.6142436
40144,4023661,1000,C31H30O4,COD,1.5750189,0.394928
13393,2210803,1000,C10H9Cl2N3O6,COD,1.5749456,0.4088594
15444,2008238,700,C12H14CoN4O6,COD,1.574939,0.33174747
22741,4319017,1000,C16H19CrS2,COD,1.574921,0.4184646
46458,2203207,700,C4H6N2O3,COD,1.5749036,0.49539694
43440,1008449,700,C3H18Be2F7N9,COD,1.5748982,0.30808023
34160,4309310,1000,C24H57Al5N2,COD,1.5748731,0.37036476
43301,2213118,700,C3H10ClN3,COD,1.574841,0.41536093
26650,4062092,1000,C18H44LiN4P,COD,1.574809,0.374939
23756,7204773,1000,C17H12F4O,COD,1.5748034,0.2640006
61954,262555,1000,Cs2Pt3Se6U,ICSD,1.5747899,0.26584136
31247,4021556,1000,C22H22N2O3S2,COD,1.5747826,0.32860667
26132,2211795,1000,C18H23N3O5SZn,COD,1.5747805,0.48132277
20885,7109601,1000,C15H16,COD,1.5747674,0.60933906
54833,2207161,1000,CH2CoO3,COD,1.5747396,0.25509655
49112,2004091,700,C6H14N4O6Zn,COD,1.574725,0.3717957
21882,2201887,1000,C16H10O7,COD,1.5747174,0.45749375
51013,4063305,1000,C7H6Cl3Si,COD,1.574683,0.390504
81417,651642,1000,SbTe2Tl,ICSD,1.574663,0.10368966
13097,7102901,1000,C10H6CdN12,COD,1.5746597,0.4263948
19877,2210890,1000,C14H27Cl2N5O2Pd,COD,1.5746173,0.38342685
23176,2014196,1000,C16H24N2O7S2Zn,COD,1.5745898,0.41602153
20670,4020782,1000,C15H14Br2O3,COD,1.5745395,0.2853445
17,1509758,1000,Ag25Bi3O18,COD,1.5745184,0.25752026
33172,2010058,1000,C24H18N9NdO24S3,COD,1.5745181,0.57412994
14948,2001597,1000,C12H10IrN,COD,1.5744649,0.3246187
51843,1101092,700,C8H13CdCl2N5O4,COD,1.5744466,0.3719124
42643,2104601,1000,C38H24F6N2O4Pb,COD,1.5743797,0.48828077
51504,409861,1000,C8BaN8Pt2Rb2,ICSD,1.5743774,0.39923167
61302,40945,1000,CrCsLiO4,ICSD,1.5743669,0.20286578
36396,2201481,1000,C27H27N3O2,COD,1.5743486,0.35878924
13484,2217091,1000,C10H9NO5,COD,1.5743443,0.40840995
56087,260819,1000,CaH16Na2O8P2S6,ICSD,1.5743186,0.44953966
49146,2016464,1000,C6H15MoN5O2S2,COD,1.5742862,0.5185866
39759,4100211,1000,C30H38N3Ni,COD,1.5742763,0.34810993
39771,7113177,1000,C30H38Sn,COD,1.574189,0.4235207
5190,1510173,1000,AuGeYb,COD,1.5741379,0.47460803
49960,1100770,1000,C6H8NNiO5P,COD,1.5741365,0.51210934
49556,2009889,1000,C6H4F2O,COD,1.574125,0.3735881
19763,2208162,1000,C14H24CuN2O10S2,COD,1.574107,0.4810856
21591,4302519,1000,C15H28N2PdS3,COD,1.5740464,0.4323852
31924,4062126,1000,C22H44GeOSi4,COD,1.5740355,0.3976304
63768,168001,1000,CuH2O20Pb6Te4,ICSD,1.5740241,0.30816302
39528,4317775,1000,C30H28HgN2,COD,1.5740172,0.36438835
16088,168962,1000,C12H21B10Co,ICSD,1.573974,0.385494
11960,2210700,1000,C10H10F3NO3S,COD,1.573955,0.45192897
46615,109627,1000,C4H8InNO10,ICSD,1.5739325,0.26849264
80177,237508,1000,PbSe4Tl2Zr,ICSD,1.5739304,0.14064251
40902,185389,700,C32H56Co2N16O8W,ICSD,1.5739212,0.5733956
26307,4321780,1000,C18H26FeN2O2S3,COD,1.5739063,0.5766389
46848,2207471,1000,C50H44Au3Cl3O4P4,COD,1.5738448,0.46277726
80090,648361,700,Pb3Pd5,ICSD,1.5738091,0.25928473
43488,281775,700,C3H2Cu2N3ORb,ICSD,1.5737922,0.5009156
64319,415206,1000,Dy2Ge3Pt9,ICSD,1.573751,0.27251357
51768,250698,1000,C8H12CrN2O2S2,ICSD,1.5737445,0.5879461
77136,1525819,1000,NO3Rb,COD,1.5736979,0.2533288
70164,37271,700,GeK4O4,ICSD,1.5736977,0.31147027
42286,2009325,1000,C36H48MnN10,COD,1.5736864,0.37013173
33485,7205957,1000,C24H24Ag2N16O21W6,COD,1.5736524,0.5146047
14972,2209322,1000,C12H10N4O,COD,1.5735939,0.3369312
61775,409746,700,Cs2H12MgO14Se2,ICSD,1.573538,0.34861517
29960,4023230,1000,C21H20ClN5O4,COD,1.5735098,0.359935
22165,2217176,1000,C16H14AgBF4N6,COD,1.5735059,0.50455326
51011,4023685,1000,C7H6Cl2O3S,COD,1.5735048,0.40861732
18264,7052299,1000,C13H8N8O,COD,1.5735042,0.42102778
75273,61086,700,Li2O4Rb2Si,ICSD,1.5734429,0.31200463
52810,1505073,1000,C8H8N3,COD,1.5734364,0.521523
28487,2009752,1000,C20H18O,COD,1.5734351,0.407764
902,1509474,1000,AgNaO,COD,1.5733964,0.39545703
51300,2001127,1000,C7H9,COD,1.5733851,0.5719294
16205,2202866,700,C12H24Cl2FeO8S6,COD,1.5733398,0.5114854
16956,8102726,1000,C13H10ClN3,COD,1.5733296,0.31797424
43399,110242,1000,C3H14Cl3CuNO2,ICSD,1.5732226,0.56255585
33532,2014114,1000,C24H24N2OS,COD,1.5732199,0.34414133
47611,2221248,700,C5H11N6O4,COD,1.5732045,0.36482984
49316,163105,1000,C6H19LiN4Si,ICSD,1.5731919,0.34250176
2371,9011084,700,AlCl3H12O6,COD,1.5731517,0.3648118
19028,2209245,1000,C14H14S,COD,1.5731483,0.33702612
19167,2210465,700,C14H16CoN2O14,COD,1.5731401,0.37337115
5868,69609,1000,B2H18Mg3O20P2,ICSD,1.5730922,0.41275412
50340,2006674,1000,C7H10MoSe2,COD,1.5730791,0.27639714
49594,4302991,1000,C6H5AlCl2O,COD,1.5730736,0.34909952
7754,250600,1000,BMgO3Rb,ICSD,1.5730672,0.23982802
13463,7151701,1000,C10H9N5O,COD,1.5730668,0.3407888
39595,4021224,1000,C30H30NOP,COD,1.5730537,0.3681208
13520,7001894,1000,C110H194O33Y8,COD,1.5730252,0.4062015
49174,2203031,1000,C6H16Cl2N2Pd,COD,1.5730047,0.3350886
52644,2208316,1000,C8H7BrO2,COD,1.5729926,0.28541097
14973,2103069,1000,C12H10N4O3,COD,1.5729246,0.29648486
12821,2014728,1000,C10H20ClN3Ti,COD,1.5729107,0.40086392
12172,2217224,700,C10H12Cl2CoN4O6,COD,1.5729098,0.45233032
49615,2007488,1000,C6H5ClN,COD,1.5729004,0.3813821
18025,4082637,1000,C13H23Sn,COD,1.5728073,0.36436203
42144,7112897,1000,C36H32O7,COD,1.5727944,0.4102527
38603,2000062,1000,C2H24CaN2O23P4,COD,1.5727942,0.45791113
51747,2008137,700,C8H12ClLiN4O4,COD,1.5727861,0.4321561
40072,2234536,1000,C31H26O6,COD,1.5727457,0.4399303
16830,2015925,1000,C12H9ClO4,COD,1.5727334,0.35107744
32414,1100662,1000,C23H23NO5S,COD,1.5726967,0.34434402
46553,2009750,700,C4H7O5S,COD,1.5726922,0.29990655
37189,7015372,1000,C28H28N6NiS2,COD,1.5726256,0.3882046
35659,2205138,1000,C26H30Br2CuN2O2,COD,1.5725954,0.5183044
15018,2005062,1000,C12H11Br5O2,COD,1.5725949,0.29555407
17237,2010175,1000,C13H12O4S,COD,1.5725878,0.27995408
48394,4302271,700,C60H70N4O2Ta,COD,1.5725867,0.47350597
44919,7003687,1000,C44H57P4Rh,COD,1.5725788,0.35144705
33978,4317559,1000,C24H36FeN2,COD,1.5725762,0.33156937
26799,7153864,1000,C19H12O6,COD,1.5724657,0.3280366
49083,2014513,1000,C6H14Cr2N2O7,COD,1.572416,0.49054876
43556,4023036,1000,C3H3NO3S,COD,1.5724105,0.30539322
21564,2216099,1000,C15H27Cl2N5OZn,COD,1.572324,0.53001475
74300,641323,1000,K3S3Sb,ICSD,1.5723234,0.26721308
66445,1529651,1000,F6InK3,COD,1.5723227,0.28861895
62707,2205175,1000,CsSe2Yb,COD,1.5723183,0.219794
18686,7101022,1000,C14H12Cl2N3,COD,1.5722955,0.35359532
39892,2102463,1000,C30H50BLi2N5,COD,1.5722848,0.3250263
51770,2016315,1000,C8H12CrO4Sb2,COD,1.5722508,0.43648487
40298,7103486,1000,C31H42GeN2,COD,1.5722481,0.38281155
55027,20810,700,CH6BrN3S,ICSD,1.5722476,0.3236891
49991,7151180,700,C6H9BrO5,COD,1.5722347,0.29028234
46252,2217788,1000,C4H3NO2,COD,1.572168,0.3326112
37817,7100053,1000,C29H26N6O8,COD,1.5721409,0.27258402
12342,2223028,700,C10H13N5OS,COD,1.5721039,0.40309316
24236,2230054,1000,C17H17N3O4Zn,COD,1.572063,0.31499964
29754,2007295,1000,C21H17Cl2N3,COD,1.5720421,0.3891686
26833,8101084,1000,C19H13F3,COD,1.5720351,0.34838018
52702,2203122,1000,C8H7N3S,COD,1.5720145,0.33322757
4933,4302643,700,Au5InK3,COD,1.5720142,0.27539203
22169,2202180,1000,C16H14BO4,COD,1.572005,0.3803426
43880,2104655,700,C3H9NO6S,COD,1.5719953,0.4070344
38567,64685,1000,C2H16B2Ca2MgO18,ICSD,1.5719316,0.29413766
62843,152761,700,Cu2GeHgSe4,ICSD,1.5718645,0.1372219
14153,2229575,700,C11H16Cl4,COD,1.5718622,0.48791224
39111,2004686,700,C2H9N7O6,COD,1.5718521,0.34889397
13280,7204285,1000,C10H8ClO,COD,1.5718193,0.3183738
72915,99128,1000,I6TeTl2,ICSD,1.5718122,0.09537038
13723,2217807,1000,C11H11N3O9Zn,COD,1.5718118,0.34924573
52360,2011017,700,C8H28ClCoN6O10,COD,1.5718074,0.41655463
61481,108934,1000,CrK3O4,ICSD,1.5717986,0.24250755
40613,8101284,1000,C32H30O3,COD,1.5717976,0.45478314
19556,2203472,1000,C14H20CuN2O8S2,COD,1.5717947,0.5013021
16482,414687,700,C12H36I3InO6S6,ICSD,1.5717499,0.51182437
70647,409492,1000,H12MnO14Rb2S2,ICSD,1.571741,0.35126668
38840,7202384,1000,C2H5N9O,COD,1.571726,0.31084633
47177,4062531,1000,C54H54B3F15Zr2,COD,1.5716748,0.55689585
10130,67154,1000,BeNa2O2,ICSD,1.5716717,0.27714697
130,9009717,1000,Ag2HgS2,COD,1.5716636,0.20969716
80560,77973,1000,Pt2Si,ICSD,1.571659,0.2400504
29995,2219048,1000,C21H20N4O4,COD,1.5716435,0.35711154
77298,87219,700,Na2PtS2,ICSD,1.5716205,0.2503661
45903,8100558,700,C4H12O3P2,COD,1.5716151,0.40879714
44660,2208122,1000,C43H36O3P2Pt,COD,1.5715808,0.5051584
14415,2008564,700,C11H21N6O9Sb,COD,1.571569,0.3282817
46420,2218690,700,C4H6Cl2CuN2O2,COD,1.5715576,0.37123454
31163,2224884,1000,C22H21ClN2,COD,1.5715452,0.31787765
21461,2214801,700,C15H24CoN3O3S6,COD,1.571542,0.32125413
27146,2005877,1000,C19H17N3O7,COD,1.5715407,0.3315938
28968,2203474,1000,C20H24N2O7S2Zn,COD,1.5715367,0.46460438
19205,2214010,1000,C14H16N2NiO6S2,COD,1.5715219,0.50317895
20457,8101579,1000,C15H12Cl2O2,COD,1.5714852,0.28886822
25514,2012309,1000,C18H16FN4P,COD,1.5714297,0.36352444
50996,8101385,1000,C7H6Br6,COD,1.5714031,0.28685588
24757,2200742,1000,C17H25BrN2O2Si,COD,1.5713977,0.5301593
19856,151029,1000,C14H26FeN4O4P2,ICSD,1.5713817,0.69432044
40543,2226612,1000,C32H27Cl2N3,COD,1.571365,0.4089467
48062,7001583,1000,C5H6MnN8,COD,1.5713631,0.39131922
28346,2202821,1000,C20H17FN2,COD,1.5713327,0.33912048
58347,150292,1000,Cl3CuK2,ICSD,1.5713222,0.28245088
43508,2218663,1000,C3H2NS2,COD,1.5713115,0.35393205
52275,4100543,1000,C8H24Br3N4Ni,COD,1.5713097,0.549168
14778,2210825,1000,C11H9N3O4,COD,1.5712783,0.31205913
5051,1510092,1000,AuCl4K,COD,1.5712415,0.24108863
40838,7004817,1000,C32H46N3Ni,COD,1.5712188,0.40680188
41794,2201166,700,C35H32F18N11P3Pt2,COD,1.5712063,0.5140438
34699,1511821,1000,C25H29,COD,1.5711766,0.57559615
19891,4061964,700,C14H28B10O2Sn,COD,1.5711626,0.37104762
35551,2213159,1000,C26H27BrN2O2S,COD,1.5711151,0.5665397
74406,4323514,700,K8Tl10Zn,COD,1.5711143,0.24489042
51339,2015310,700,C7H9IN2O2,COD,1.5710998,0.287584
13625,2228717,1000,C11H10N2O5,COD,1.5710989,0.3745841
29951,2201382,1000,C21H20Cl2O2,COD,1.5710596,0.31155115
15454,2220595,700,C12H14FeN4O6,COD,1.5710481,0.3894511
33268,4022372,1000,C24H20Co2O7,COD,1.5710006,0.36262122
17742,4077186,1000,C13H18,COD,1.5709996,0.5005624
51090,4020928,1000,C7H6S2,COD,1.5709946,0.3529899
43732,192969,700,C3H7CuNO6,ICSD,1.5709921,0.4102103
25470,1100232,1000,C18H16CdF10N2,COD,1.5709682,0.38175964
54113,2228545,1000,C9H8N2O3,COD,1.5709592,0.29897636
6946,410413,700,B6CsH6O7,ICSD,1.5709465,0.4188158
12193,2205347,700,C10H12CoN6S2,COD,1.5709118,0.3941933
21685,4302930,1000,C15H38FeN4Si2,COD,1.570871,0.43621433
22038,2009145,1000,C16H12N4O5,COD,1.5708063,0.3323691
18474,2219058,700,C14H10F2O5Pb,COD,1.5707641,0.33892068
67186,2479,700,Fe2Na4O5,ICSD,1.5707568,0.20492297
21312,2203855,1000,C15H21N2O9PZn,COD,1.5707562,0.48754048
71598,380001,1000,H7IO10S,ICSD,1.5707161,0.2673486
70612,250994,1000,H12K2O14Se2Zn,ICSD,1.5706922,0.3617574
52911,2200439,700,C8H9N5O7,COD,1.5706798,0.3915856
12663,2218601,1000,C10H17Cl5N2OZn,COD,1.570656,0.4181124
779,402632,1000,AgHfRbTe3,ICSD,1.5706487,0.22560751
49308,4322459,1000,C6H19BLiN3,COD,1.570633,0.44224378
49790,7117752,1000,C6H6Se,COD,1.5705975,0.33639103
14963,2228024,1000,C12H10N2O5,COD,1.5705972,0.33001253
15080,7151084,1000,C12H11N2O3,COD,1.5705774,0.37714875
45085,4306617,700,C45H94DyN9,COD,1.5705348,0.3305573
77520,78975,1000,NaO4Rb3Ti,ICSD,1.5705088,0.28351125
45137,2208435,1000,C46H46CuN8O10,COD,1.5704919,0.3457447
80173,648514,1000,PbSe,ICSD,1.5704042,0.14715803
32261,2007523,1000,C23H21Cl,COD,1.5703897,0.3421753
16008,2223265,700,C12H20Cl2N6O13,COD,1.570385,0.29717204
32236,2212962,1000,C23H20N2O8,COD,1.5703707,0.34471586
32409,2007607,1000,C23H23NO3S2,COD,1.5703517,0.3679391
49573,2205880,700,C6H4N3OPb,COD,1.5703387,0.42062938
13955,7154681,1000,C11H13Si,COD,1.5703363,0.5031453
25705,2206643,1000,C18H18FeN2O2,COD,1.5703179,0.48675817
23426,2206375,1000,C16H32Cl2N4O8Zn,COD,1.5702941,0.48811564
56191,8100978,1000,CaLiPb,COD,1.5701871,0.41170844
33622,2200656,700,C24H26MoO7PRe,COD,1.5701784,0.5792941
54882,7103193,700,CH3AgN2,COD,1.5701649,0.47264493
38779,2014666,1000,C2H4CoO6,COD,1.5701398,0.26025677
47267,2016561,1000,C55H63ClN6O13Zn2,COD,1.5701386,0.48064774
16980,4101601,1000,C13H10IN3,COD,1.570103,0.30922773
40551,7052279,1000,C32H27N7O4,COD,1.5700324,0.3584299
55085,2207077,700,CH8AsN3O4,COD,1.5700237,0.339388
53406,2014093,700,C9H14AgN5S3,COD,1.5700189,0.30795902
18960,4310116,1000,C14H14MnN10,COD,1.570005,0.32704356
23376,4063025,1000,C16H29NSi2,COD,1.5700047,0.39415157
54127,2224361,1000,C9H8N4O2S,COD,1.5699099,0.34065914
4493,413150,1000,AsO2Rb,ICSD,1.5698907,0.27393574
31765,2001138,700,C22H32Cl2P2W,COD,1.5698875,0.48515785
45857,416527,700,C4H12INO3,ICSD,1.5698531,0.31505993
16552,419266,1000,C12H50N3Nb5O21,ICSD,1.5698466,0.37857175
26181,2200463,1000,C18H24Cl2N6P2Pd,COD,1.5698271,0.4580385
42143,1506626,1000,C36H32O5,COD,1.5698216,0.41653928
34390,4338981,1000,C25H20O7,COD,1.5698047,0.38007826
58050,237382,700,Cl2CoH2O,ICSD,1.5697788,0.27413183
627,55367,1000,AgCs2S4Sb,ICSD,1.5697404,0.24695371
45844,2216219,1000,C4H12FeN18O4,COD,1.5697377,0.5095278
49568,8102314,1000,C6H4N2O7,COD,1.5697043,0.4652757
41452,2216078,1000,C34H34CdCl2N4O8,COD,1.5696933,0.5206807
10271,58771,700,Bi2Cs,ICSD,1.5696913,0.2680844
13350,7204919,1000,C10H8NO4,COD,1.5696641,0.3250237
48220,8101174,700,C5H8N4O3,COD,1.5696563,0.36804098
46717,1514242,1000,C4HN5,COD,1.5696515,0.42923737
51603,2206055,700,C8H10N4O7,COD,1.5696274,0.34396994
10362,32014,1000,Bi2Mn3O2Sr2,ICSD,1.5696243,0.27347344
45768,2014809,700,C4H12AsNO7,COD,1.5696168,0.3032222
60655,33828,1000,CoH3O5P,ICSD,1.569605,0.2202813
14826,4304958,700,C126H147O106Sn2,COD,1.5695955,0.3420388
28372,7052364,1000,C20H17N5O5,COD,1.5695944,0.3858348
77108,66978,1000,NNaO,ICSD,1.5695583,0.35919228
29928,7103151,1000,C21H19O3,COD,1.5695347,0.321528
2647,188767,1000,AlH12NaO14S2,ICSD,1.5695189,0.3400182
22437,4100879,1000,C16H16CuO5S,COD,1.5695086,0.29743078
16455,414685,700,C12H36AlI3O6S6,ICSD,1.5695026,0.4552691
25254,2200172,1000,C18H14ClN5,COD,1.5694896,0.39051345
16216,2014195,700,C12H24Cl6Cu4N16O,COD,1.5694586,0.42045575
10838,415138,1000,BiIMnSe2,ICSD,1.5694443,0.16406262
44585,4301951,1000,C42H60O6V,COD,1.5694432,0.32993656
43900,7151580,1000,C3HClS3,COD,1.5694383,0.35151866
31722,2212765,1000,C22H30N4NiO12S2,COD,1.5693707,0.48792005
24555,2017170,700,C17H21CoN8O6,COD,1.5693359,0.3983792
50510,2003443,700,C7H12NO5P,COD,1.5693352,0.4637991
30012,2226240,1000,C21H20O3Sn,COD,1.5693016,0.3164686
41067,1518281,1000,C33H31O6,COD,1.5692968,0.4419586
15677,2207021,1000,C12H16CuN2O8S,COD,1.569289,0.48404044
74491,426451,1000,KNa2Ni2O4,ICSD,1.5692867,0.19156641
64610,44958,1000,DyLiS2,ICSD,1.5692543,0.2018427
23777,2213062,1000,C17H12N4O7,COD,1.5691806,0.33843225
24097,2211700,1000,C17H16Cl2N2,COD,1.5691789,0.33055896
33635,2223187,1000,C24H26N4O4S4Zn,COD,1.569167,0.41675907
52910,2212411,700,C8H9N5O6,COD,1.5691614,0.5389443
43765,2226304,700,C3H7NaO3,COD,1.569023,0.4174574
63747,250919,700,CuH12O14Rb2Se2,ICSD,1.5690179,0.37571293
26628,4062902,700,C18H42AlBi,COD,1.568948,0.50255215
15045,2104195,1000,C12H11ClN4O,COD,1.5689366,0.38228104
4734,1510431,1000,Au2InTh,COD,1.5689342,0.3059118
13740,2218220,1000,C11H11NO4S,COD,1.568908,0.35426024
43643,2000574,700,C3H5N4O4,COD,1.5688862,0.49912828
74500,62101,700,KNa7O7Pb2,ICSD,1.568884,0.32548815
52361,185820,700,C8H28F16Ge3O8S6,ICSD,1.5688492,0.38512564
36405,4020121,1000,C27H27NO4S,COD,1.568831,0.3398472
47639,2201872,700,C5H12ClNO6,COD,1.5688224,0.4071523
16031,72711,700,C12H20CuN12Na2O18,ICSD,1.5687501,0.37958193
44664,2101036,1000,C43H37Cl2O8,COD,1.5687255,0.36354703
80387,4313943,1000,PdSrTl2,COD,1.568686,0.19771
69703,415205,1000,Ge3Ho2Pt9,ICSD,1.5686584,0.27289486
31149,4028375,1000,C22H20O5,COD,1.5686462,0.37335822
52158,7214425,1000,C8H19N,COD,1.568642,0.47317412
13711,2104846,1000,C11H11N2O,COD,1.5686319,0.3917775
48358,4313470,1000,C60H42EuN15,COD,1.568621,0.36028165
45805,240341,1000,C4H12Cl4O2S2Tc,ICSD,1.5686091,0.5616529
23320,4024347,1000,C16H28BN,COD,1.5685669,0.4244898
39497,2008421,1000,C30H26O5Sn,COD,1.5685481,0.29002434
2680,7100707,1000,AlH6O12P3,COD,1.5685462,0.34100127
56675,91087,1000,CdClHO,ICSD,1.5685276,0.36007068
12534,2011689,700,C10H15N5O2S2,COD,1.5685261,0.4596286
22555,2016890,700,C16H17IO6,COD,1.5685179,0.404019
31767,2220097,700,C22H32Cl5Fe2N8,COD,1.5685176,0.35126978
44884,2007760,700,C44H50Cl4N10O8Sn3,COD,1.5685066,0.41881093
45741,2005047,700,C4H11Cl2CuN5,COD,1.5685061,0.37438214
46654,109772,1000,C4H8O8Zn,ICSD,1.5684769,0.3043458
53303,7216605,700,C9H12N8,COD,1.568462,0.6889689
23899,2009855,1000,C17H14Cl2O4,COD,1.5684586,0.2828453
18099,2013606,1000,C13H29N7OS3Zn,COD,1.568436,0.4799025
12600,2015337,1000,C10H16MnO9S,COD,1.568435,0.41237542
61781,409742,700,Cs2H12O14S2Zn,ICSD,1.568432,0.34737754
12033,2004874,700,C10H11BF4FeO3,COD,1.5684184,0.54426956
32348,2004815,1000,C23H22N2O7,COD,1.5683855,0.32809997
74391,73996,700,K6OS6Si2,ICSD,1.5683756,0.31114036
41764,2207027,1000,C35H30Cl4O3,COD,1.5683502,0.35813475
45757,2010995,700,C4H11NO6P2,COD,1.5683417,0.35064426
15188,2206679,1000,C12H12ClFN2O3,COD,1.568335,0.42680302
33100,4000001,1000,C24H17F5Fe,COD,1.5683337,0.38714093
51204,249362,700,C7H8AgF7O2S2,ICSD,1.5683224,0.48326623
16087,168961,700,C12H21B10Cl2Co,ICSD,1.5683064,0.33831173
34733,2221400,1000,C25H30Cl4N4Pd2,COD,1.5682502,0.4708569
22351,2215635,1000,C16H15N3O6,COD,1.5682478,0.29524925
50611,2212673,1000,C7H14NO2PS,COD,1.568244,0.54330224
46589,2205120,700,C4H8ClLiO2,COD,1.5681323,0.38077998
34552,2205921,1000,C25H24O5,COD,1.5681016,0.3361303
43751,2006423,700,C3H7N4O2,COD,1.5680995,0.3976962
43856,2905,1000,C3H9CrO3P3,ICSD,1.5680983,0.42429104
13598,2222873,1000,C11H10ClN3S,COD,1.5680847,0.36030343
76708,1522788,1000,Mo3Pt,COD,1.5680789,0.9434779
36364,7103261,1000,C27H26O6,COD,1.5680606,0.45237643
52007,2217920,700,C8H16CdN8O9,COD,1.5680438,0.34924433
