material_id,formula,icsd_ids
mp-1079171,NdNiGe3,[600213]
mp-1079174,PuPd,"[1918, 105658]"
mp-1079175,MgGaAu2,[192087]
mp-1079176,Sm2Fe2Se2O3,[183147]
mp-1079178,CeCoGe2,"[620735, 620738]"
mp-1079180,HoPt,"[639599, 639605]"
mp-1079181,LiOsF6,"[165206, 165213, 165214]"
mp-1079203,NdGe2Pd,[637300]
mp-1079206,PrInPd,"[640244, 157626]"
mp-1079211,Ce(PIr)2,[186990]
mp-1079214,GdSnPt2,"[104124, 420008]"
mp-1079217,LaGa2Ni,"[634496, 634508]"
mp-1079218,Ho3Sn7,[174438]
mp-1079219,UAlIr,"[608251, 608249]"
mp-1079221,Th(SiPt)2,"[603979, 649630]"
mp-1079238,ZrReSi,[650139]
mp-1079239,Ho6MnTe2,"[182411, 182414, 182413, 182412]"
mp-1079242,DyCdGa,[619800]
mp-1079245,SmPdPb,[657943]
mp-1079246,ZrGaCo,[623254]
mp-1079253,Tb6CoTe2,[247431]
mp-1079255,Tb(BIr)2,[614567]
mp-1079270,Tm2NiSn6,[646786]
mp-1079273,La3Sn7,[261872]
mp-1079283,LaAlH6,"[247037, 247038]"
mp-1079288,Pr(PRh)2,[647955]
mp-1079294,TmCuSb2,[658235]
mp-1079303,GdNiGe3,[600214]
mp-1079305,TbPt,[649729]
mp-1079308,SmAsRuO,[262833]
mp-1079310,CeHgPd,[657951]
mp-1079311,Nd(PRh)2,[645685]
mp-1079320,BaZnAsF,[189936]
mp-1079329,HoZnPd,[183342]
mp-1079335,Er(NiB)2,[613779]
mp-1079339,K2NaMnF6,[61117]
mp-1079341,DyZnNi,[656586]
mp-1079342,CeZnNi,[656582]
mp-1079347,La(AsRh)2,[610777]
mp-1079348,B3Os2,[424879]
mp-1079355,Nd(AsRh)2,[611010]
mp-1079357,TbAlCu,[607130]
mp-1079361,YAlCu,[607186]
mp-1079364,Cs2TcF6,[425912]
mp-1079386,TbZnPd,[183340]
mp-1079387,PrInNi,"[167629, 640126]"
mp-1079388,Nd(BRu)2,[601372]
mp-1079394,LiDyGe,[601244]
mp-1079395,CeGe,"[621196, 621180, 621200]"
mp-1079399,V3Fe,[634028]
mp-1079402,CeSi2Ir,[602571]
mp-1079406,Eu(SnPd)2,[427712]
mp-1079423,HoSnIr,[639364]
mp-1079428,Sm(BIr)2,[614564]
mp-1079433,BaMg4Si3,[165630]
mp-1079435,ErMgPd,[657930]
mp-1079438,Ta2N,"[644715, 167808]"
mp-1079458,Cs2NaCeCl6,[85021]
mp-1079460,Ti3Sn,[189761]
mp-1079467,YAu3,[612464]
mp-1079471,TmZnPd,[183344]
mp-1079483,LiAuF6,[165209]
mp-1079487,Nb(SBr)2,[424413]
mp-1079498,Pr2InCu2,[628044]
mp-1079500,CaNiBN,[262509]
mp-1079508,Y2InCu2,[628177]
mp-1079513,K2As2Pt,[610762]
mp-1079518,Er(SiPt)2,[630986]
mp-1079534,EuP3,[631482]
mp-1079546,Nb2GaC,"[617920, 167969]"
mp-1079552,TbGa2Ni,[634949]
mp-1079553,CeInRh,"[621385, 602648, 621384]"
mp-1079559,CdPSe3,"[620237, 620234]"
mp-1079560,Nb2CrB2,[613529]
mp-1079564,EuCu4P3,[250646]
mp-1079584,U2InIr2,[602811]
mp-1079595,NdInNi2,[658679]
mp-1079596,Er2NiSn6,[630882]
mp-1079597,ScGeRh,[637681]
mp-1079600,Cs2S3,[14094]
mp-1079601,ThGaNi,[634951]
mp-1079605,Dy2NiSn6,[165783]
mp-1079607,LiLaSn2,[641391]
mp-1079613,Sm(GeIr)2,[636736]
mp-1079615,Ba2UCdO6,[167503]
mp-1079622,Ba3(ZnAs2)2,[424760]
mp-1079626,TbNiBC,[248425]
mp-1079627,PrAlH6,"[247041, 247042]"
mp-1079643,TaMnGe,[637098]
mp-1079644,Tm2CdGe2,[424178]
mp-1079645,K2CdSnSe4,[185468]
mp-1079647,BaAgSeF,[183714]
mp-1079654,Sm2MnGa6,[600181]
mp-1079664,Nd2InNi2,[640076]
mp-1079666,Ba2CdAs2,[422941]
mp-1079667,Tm2CoGe2,[623648]
mp-1079673,ThSe3,[652028]
mp-1079679,K2CdSn,[620066]
mp-1079681,ZrAu3,[612509]
mp-1079682,CeRhPb,[161337]
mp-1079688,Hf4CuSi4,[421374]
mp-1079690,GdSiAg,[605275]
mp-1079697,SmPRu2C,[260481]
mp-1079698,CeSb2Au,[658239]
mp-1079700,Dy6CoTe2,[247432]
mp-1079701,UCoC2,[188723]
mp-1079704,Tb3Sn7,[174437]
mp-1079709,YbSnIr,[641062]
mp-1079717,Sr2Ti2Sb2OF2,[167014]
mp-1079718,Rb2Ni3S4,[646311]
mp-1079725,Er6CoTe2,"[260931, 247434]"
mp-1079726,Zr2SeN2,[424266]
mp-1079727,LuSnPt,[642538]
mp-1079729,ScMnGe,"[600156, 637079]"
mp-1079739,GdSnPt,[636241]
mp-1079743,SmMgPd,[657927]
mp-1079744,SmCdPd,[656602]
mp-1079745,ErGa2Pd,[600162]
mp-1079747,Sr2Ti2As2OF2,[167013]
mp-1079756,PrMgAg,[657934]
mp-1079758,TbHO2,[6164]
mp-1079772,Ca(InP)2,[260562]
mp-1079773,Nd(GePt)2,[637305]
mp-1079779,Tb2InCu2,[628133]
mp-1079780,LaHgPd,[657950]
mp-1079784,Sr(RuO3)2,[248351]
mp-1079785,Y2CdGe2,[424169]
mp-1079790,TbSnPt,[649683]
mp-1079794,LuSiAg,[605536]
mp-1079796,Ti3Pd,[167644]
mp-1079802,YNiGe2,[637438]
mp-1079803,Th(BOs)2,[601346]
mp-1079810,HfSn2,"[638946, 638941]"
mp-1079815,PrSi2Rh,[603334]
mp-1079819,LuAlNi,"[608382, 608393]"
mp-1079824,Th(CoP)2,[624645]
mp-1079826,ErSnPt,[630991]
mp-1079831,HfReSi,[638814]
mp-1079837,Gd(BOs)2,[601371]
mp-1079838,Dy2CdGe2,[424175]
mp-1079840,Dy2Ni2Sn,[427283]
mp-1079841,Pr(GePt)2,[637609]
mp-1079842,HfGaRh,[634326]
mp-1079843,LaMgAg,[657932]
mp-1079844,ThGaIr,[634457]
mp-1079845,MnNiAs,"[610888, 610883]"
mp-1079846,ThAlIr,[608247]
mp-1079852,ErZnPd,"[656593, 183343]"
mp-1079853,SrMg2Pd,[425493]
mp-1079860,HfGaNi,"[634322, 634315]"
mp-1079862,SrTl2Pd,[165577]
mp-1079868,CeAlCu,[606422]
mp-1079871,Cs2KSmCl6,[166519]
mp-1079874,ErSnPd,"[630947, 657630]"
mp-1079880,ErPdPb,[657946]
mp-1079881,CeSb2Pd,[658218]
mp-1079885,LiSbS2,[427506]
mp-1079889,ZnAg2SnS4,[605734]
mp-1079890,Al2CuIr,[167666]
mp-1079891,Ba2Br2O,[423479]
mp-1079894,LaGe2Rh,[636850]
mp-1079900,Dy(NiB)2,[613653]
mp-1079910,SiTc,[652380]
mp-1079914,HfSb,[638877]
mp-1079916,DyIn2Ni,[629858]
mp-1079921,HoNiGe3,[600188]
mp-1079936,TbCoGe2,[623619]
mp-1079942,LuGa2Pd,[600155]
mp-1079944,LuCuAs2,[174358]
mp-1079958,LuSnIr,[640793]
mp-1079959,Th(GeIr)2,[636745]
mp-1079966,CrNiP,"[600596, 626435]"
mp-1079967,Ba(SbPd)2,[604350]
mp-1079968,UGaFe,"[631840, 631843]"
mp-1079974,DySnRh,[630165]
mp-1079975,U(CoGe)2,[623653]
mp-1079977,CeCdPd,[656600]
mp-1079992,Zr2PbC,[618634]
mp-1079994,Y(NiB)2,[615079]
mp-1079997,VPt8,"[180978, 180979]"
mp-1079999,Zr2NiP2,[646195]
mp-1080033,SiNiPd,[646219]
mp-1080041,Cs2NaBiCl6,"[59195, 2738]"
mp-1080049,Sr(ZnSn)2,[424108]
mp-1080061,Dy(SiPt)2,[604564]
mp-1080077,UGaPt,[635160]
mp-1080083,PrPOsO,[419464]
mp-1080085,PrInCu,[628048]
mp-1080089,TaFeB,[614205]
mp-1080104,Pr(BIr)2,[614555]
mp-1080105,CeAsRuO,[188947]
mp-1080107,UCo,"[625521, 102712]"
mp-1080116,SmCuSb2,[658229]
mp-1080126,LuCuSb2,[658237]
mp-1080127,YbCdPb,[620264]
mp-1080129,SmSnRh,[650372]
mp-1080132,EuHg3,[631332]
mp-1080133,SrGa3Pd,[192026]
mp-1080135,SrZnAsF,[189934]
mp-1080176,Gd(BC)2,[427156]
mp-1080178,GdZnPd,"[183339, 656591]"
mp-1080180,Eu(GePt)2,[631307]
mp-1080181,Pr2InNi2,[640121]
mp-1080183,La(PRh)2,[641632]
mp-1080232,CsSrI3,[]
mp-1080241,Li2Ge(S2O7)3,[]
mp-1080386,PrSiPt,[649209]
mp-1080399,ThB2Rh2C,[659010]
mp-1080405,DySnGe,[261753]
mp-1080424,ScAgGe,[428469]
mp-1080427,TmSnIr,[641058]
mp-1080428,NbBr4,[239640]
mp-1080438,SrAgTeF,[183711]
mp-1080443,YCu,[185943]
mp-1080449,SmZnPd,"[183338, 656590]"
mp-1080452,KCd4As3,[262032]
mp-1080453,NdAsRuO,[262832]
mp-1080454,DyPdPb,[657945]
mp-1080463,HfPOs,[638751]
mp-1080464,Ba3(CdAs2)2,[424761]
mp-1080466,Nb2PdS6,[600718]
mp-1080467,KCd4P3,[262033]
mp-1080469,HfCuGe2,[627688]
mp-1080480,CeSi2Ag,[247421]
mp-1080485,NdPt,[645730]
mp-1080489,HfGeRu,[636584]
mp-1080496,GdInAu,"[58465, 611921, 104011]"
mp-1080514,SrF3,[35408]
mp-1080515,Nd(BOs)2,[601369]
mp-1080524,LaAl5Ni2,[608306]
mp-1080526,Zr6Ga2Fe,[631856]
mp-1080559,In(GaAu)2,[190987]
mp-1080560,NdAlCu,[607037]
mp-1080561,CaGa2Ni,[710075]
mp-1080572,NdCoGe2,[623543]
mp-1080579,NdCd2Pd,[425064]
mp-1080586,Sn4Ir,[641053]
mp-1080588,LaCuGe2,[627707]
mp-1080590,DyAu3,[611784]
mp-1080594,DyInCu,"[627158, 260992]"
mp-1080600,YbAl2Pd,[658148]
mp-1080605,MgGaAu,[192086]
mp-1080606,La(SiPt)2,[641715]
mp-1080611,CaIn2Ni,[619378]
mp-1080612,GdAlCu,"[606933, 602087]"
mp-1080614,Cs2Sb2Pt,[658700]
mp-1080622,KRhF6,[165215]
mp-1080624,YInCu,[628181]
mp-1080643,LaFeSi2,[632434]
mp-1080646,Y(SiPt)2,[649646]
mp-1080654,LaPdPb,[657940]
mp-1080665,ScPIr,[422403]
mp-1080672,Th(BRu)2,[601365]
mp-1080680,YbCdSn,[620489]
mp-1080691,Rb2SnHgTe4,[262390]
mp-1080693,Cs2Bi2Pd,[658703]
mp-1080702,Ba(CuSb)2,[236308]
mp-1080703,PrAlPd,[603265]
mp-1080710,Ho2InAu2,[658839]
mp-1080711,N2,[290500]
mp-1080713,Er2Ni2Sn,"[196360, 425431]"
mp-1080714,Li2AgSn2,[426085]
mp-1080715,ScSiRu,[650603]
mp-1080729,CePRu2C,[260480]
mp-1080734,Ce(BOs)2,[601367]
mp-1080739,Eu3(SF2)2,[420637]
mp-1080740,PrMgPd,[657926]
mp-1080756,ErAu3,[611810]
mp-1080757,Ta2CrB2,[613557]
mp-1080762,NpGa4,[635014]
mp-1080767,Eu(BiPd)2,[604364]
mp-1080768,LuSnPd,[642510]
mp-1080769,HfMnGe,[636559]
mp-1080773,Pr(AsRh)2,[611221]
mp-1080775,PrInNi2,[658678]
mp-1080777,Pr2Fe2Se2O3,[183145]
mp-1080785,ThAlRh,[609217]
mp-1080794,TbPRu2C,[260482]
mp-1080800,Th(CoAs)2,[610124]
mp-1080801,NdLuS3,[]
mp-1080806,TmSnPt,[649692]
mp-1080814,Lu2InCu2,[628012]
mp-1080817,NbFeB,[614046]
mp-1080818,Ho2CoGe2,[623457]
mp-1080821,BaF3,[35409]
mp-1080829,Ti6Ge2B,[181165]
mp-1080835,V2GaC,"[167968, 617929]"
mp-1080845,CsMoN2,[]
mp-1080849,KReN2,[]
mp-1080850,RbReN2,[]
mp-1084757,LaNiSn2,[641595]
mp-1084759,TbSnRh,[650391]
mp-1084767,Zr2InN,[640031]
mp-1084770,K2BiAu,[380341]
mp-1084808,YbAu,[612473]
mp-1084815,Nd(SiPt)2,[645746]
mp-1084823,Sr2CrSbO6,[290789]
mp-1084826,Nd2Co3,[624360]
mp-1084830,LaGe,[413736]
mp-1084844,ErSiAg,[605116]
mp-1084847,TbTe3,[652952]
mp-1086652,BaAgSF,[183713]
mp-1086664,RbCd4As3,[262037]
mp-1086669,NiP2W,[646178]
mp-1087218,Pr(NiAs)2,[611048]
mp-1087235,TbNiGe3,[600215]
mp-1087473,LuZnPd,[183346]
mp-1087476,K2Mg5Sn3,[421342]
mp-1087478,DyNiGe3,[600190]
mp-1087480,LuAlAu,[602602]
mp-1087483,ThCuPO,[182311]
mp-1087485,YInPd,[640260]
mp-11398,Ga3Ni5,"[634860, 634865, 103861]"
mp-11441,Hf2Ga3,"[103729, 634300]"
mp-11506,Ni3Mo,"[105046, 644015]"
mp-12283,Li5Tl2,"[642403, 10053]"
mp-12351,PrTe3,"[649403, 170557]"
mp-12374,CeSnRh,"[657265, 415595, 191825]"
mp-12406,US3,"[651344, 171417, 651310]"
mp-12957,O2,"[236855, 236857, 156481, 236856, 236858]"
mp-13005,LaCrGe3,"[290670, 158976, 290672, 290669, 290671]"
mp-13641,TiCdO3,"[5310, 15989, 262708]"
mp-13955,SmSi2,"[25667, 652268, 652274, 652273]"
mp-1413,P2Ru,"[42607, 648022, 992, 42737, 648016]"
mp-145,Lu,"[659891, 44909, 168439, 43586, 638274, 426952, 642416, 642414, 638276]"
mp-15622,HfSe3,"[42075, 638898]"
mp-15671,Re3B,"[615241, 43662, 191913]"
mp-1683,ZrSe3,"[652241, 652252, 652229, 25621, 652233]"
mp-1804,Fe3N,"[79982, 80930, 20389, 79984, 79983, 79981, 184960, 24650, 33576]"
mp-18814,MnCO3,"[196045, 196046, 196017, 196033, 196032, 196018, 196030, 196049, 196034, 196022, 196042, 196029, 196043, 196037, 196015, 196048, 196041, 196047, 196021, 196036, 196051, 196044, 196023, 196040, 196013, 196039, 196050, 196020, 196052, 196035, 196019, 196014, 196031, 196016, 196038, 37242, 80867, 100677, 80868, 28556]"
mp-18965,BaCoO3,"[88670, 192733, 26586, 922, 173504]"
mp-1898,CeSi2,"[31642, 622153, 622175, 622197, 622192, 622204, 622138, 621074, 25664, 622206, 622190]"
mp-18986,Ba2MgWO6,"[262318, 24982, 423033, 152573, 183771, 181040, 152572]"
mp-18995,Ba2FeMoO6,"[96688, 190614, 190613, 191681, 184909, 246542, 246545, 246541, 246543, 246544, 246546, 99063]"
mp-19051,LaCoO3,"[201765, 99369, 180176, 164900, 189375, 201764, 167257, 247225, 201762, 201766, 190095, 156452, 236314, 201767]"
mp-19182,Ba2CaWO6,"[246116, 246117, 262321, 171984]"
mp-19403,Ba2CaMoO6,"[189018, 262319, 45317]"
mp-19713,Sc3In,"[15908, 640465]"
mp-19835,Nb2InC,"[163519, 42927, 163507, 188287, 163518, 180616]"
mp-20020,NdCuSb2,"[658228, 93155]"
mp-20753,CeCoC2,"[653742, 617336, 20827]"
mp-2089,ZrTe3,"[71033, 51004, 42076, 653232, 653211, 86763, 86764]"
mp-21015,HoCuSb2,"[658233, 153571]"
mp-21237,CoGe,"[43677, 623423, 184254]"
mp-2157,Co3W,"[625553, 187993, 102722]"
mp-2231,SnS,"[651025, 106028, 156130, 106029, 651017, 52110, 52109, 30271, 41750, 41739, 650998, 106030, 52108, 651018, 651019, 24376, 651008, 650990, 656776]"
mp-224,WS2,"[84181, 651384, 651387, 202366, 56014]"
mp-22485,TbCuSb2,"[93339, 658231, 153569]"
mp-22539,CeNiSb2,"[621640, 84529, 658103]"
mp-22736,InCuS2,"[628063, 66865, 600582, 628055, 42127, 600239, 186714, 656271, 189077, 628059, 192231, 28739, 628051]"
mp-22811,InCuSe2,"[68334, 628099, 628086, 183469, 656270, 154406, 28740, 247510, 73351, 154983, 250247, 628091, 628101, 187329, 154407, 659042, 290460, 154405, 628110, 86871, 628103, 84027, 91864, 86870, 657666, 602951, 192172, 628094, 86872, 86873, 154408, 628106, 70051, 656942, 628115, 603515, 600583, 169046, 628089, 628096, 154409]"
mp-22849,BiI3,"[26083, 56573, 187305, 187605, 78791, 56570, 187606, 36182, 53634]"
mp-23116,CuBiSeO,"[74475, 75128, 189174, 262598]"
mp-2369,SnPd,"[109415, 648928, 184999, 105683, 185000, 648929]"
mp-24336,MgH4(ClO)2,[172992]
mp-2478,NbSi2,"[16502, 645439, 645422, 645452, 151191, 645453, 601659, 645414, 96027]"
mp-24854,CoCO3,"[5208, 5396, 61066, 52377]"
mp-25089,Sr2NiWO6,"[190591, 153327, 91791]"
mp-274,Nb5Sb4,"[154596, 645356, 645351]"
mp-27677,KCu4S3,"[23336, 602356, 25720]"
mp-27729,ICl3,[24714]
mp-27947,Sn(SbTe2)2,"[30392, 657316]"
mp-2826,Lu2S3,"[42069, 72293, 26974, 642568, 642562]"
mp-2832,Cr2Se3,"[106520, 42705, 626708, 659015]"
mp-2920,LaAlO3,"[90535, 153821, 90525, 90526, 153824, 90536, 153822, 92522, 174022, 90530, 164506, 90532, 90527, 92521, 90534, 90523, 90533, 74494, 90522, 92523, 180175, 153826, 164507, 153823, 90529, 92554, 90524, 182612, 90528, 153825, 164508, 180415, 90531]"
mp-29588,Nd3(BN2)2,"[407576, 614876]"
mp-3034,MgAl2Cu,"[57693, 186681, 415062]"
mp-30672,Ti3Ga,"[635554, 182429, 103991]"
mp-30686,Zr2Ga3,"[635687, 104044]"
mp-30846,Sn3Pt2,"[649674, 658327, 105794]"
mp-30855,UPt3,"[615213, 649804, 105833, 191938]"
mp-30943,MgPSe3,"[642731, 413165]"
mp-31205,Zr3Fe,"[634167, 634184, 634152, 634169, 106700, 634182]"
mp-31496,Li2Sn2Au,"[55349, 192982]"
mp-3469,ZrNi2Sb,"[162585, 646464, 162586]"
mp-3630,HoInAu,"[54954, 54955, 54953, 58485, 611997]"
mp-395,ZrAl3,"[107130, 609737, 191008, 107903, 609749, 609706, 603592, 190892, 106259]"
mp-4243,CaIrO3,"[159037, 159028, 159432, 159031, 180015, 420479, 159029, 159038, 182246, 159030, 420478, 25524, 160816, 159036, 159027, 159035, 159034, 159032, 159033]"
mp-4531,NaNO3,"[15335, 64865, 2865, 15333, 180912, 67287, 64871, 420041, 92572, 180913, 43483, 64867, 78801, 151381, 92573, 15334, 180916, 16709, 78802, 64866, 15332, 28828]"
mp-4538,TaSnS2,"[100387, 40187, 651033, 100388, 40188]"
mp-458,Ti2O3,"[1462, 25779, 28353, 647550, 9654, 33640, 9656, 647544, 9655, 9648, 54175, 9647, 6095, 77696, 29286, 9657, 647561, 9646, 9658, 28354]"
mp-4720,Si2Ni6B,"[44346, 615005, 185117]"
mp-485,ZrNi3,"[105482, 647149, 105483]"
mp-4978,Ti2AlN,"[603608, 184882, 165461, 52641, 157765, 157766]"
mp-5075,Sc3CoC4,"[40950, 657398, 236388, 173167, 236393, 236391]"
mp-5328,CdPS3,"[79556, 620232, 61393, 657320]"
mp-5372,RbFeS2,"[202384, 202385, 633206, 633208, 202381]"
mp-540570,MgVO3,[]
mp-542633,GdCo2,"[623280, 623330, 623307, 623286, 623287, 657572, 623309, 623332, 623338, 623261, 623318, 623347, 623312, 623346, 102465, 623316, 623301, 623308, 623315, 623288, 623322, 623306, 623341, 602157, 623264]"
mp-549589,LaZnAsO,"[163779, 189389, 420204]"
mp-559253,La2Fe2Se2O3,"[67657, 183143]"
mp-568417,PrAl,"[609069, 108897]"
mp-569745,YbMgSn,"[54344, 183538]"
mp-569935,La3(BN2)2,"[407033, 614620]"
mp-5702,Cu3SbS4,"[628824, 64721, 412239, 42673, 2857]"
mp-5723,ZrAlNi,"[608978, 608967, 410399, 186404, 152131, 106999, 58080]"
mp-611,Ag3Sn,"[239251, 2721, 154084]"
mp-6200,Ba2NdRuO6,"[90641, 90642, 90643]"
mp-637575,AlCr3B4,"[20082, 236646]"
mp-655360,UI4,"[16464, 130024, 41417]"
mp-672238,CeCuSb2,"[658226, 106383]"
mp-672371,Ni3Sb,"[646421, 646432, 646427]"
mp-675651,MgPS3,[642729]
mp-691,SnSe,"[291152, 50548, 50544, 651926, 656777, 50549, 41740, 50543, 50556, 50551, 50545, 41751, 50555, 50554, 50550, 50542, 651912, 50552, 50553, 651906, 50546, 52426, 651924, 603514, 651919, 651920, 651914, 186650, 16997, 50557, 50547, 600595]"
mp-6949,InF3,"[38306, 18028]"
mp-7086,RbFeSe2,"[40781, 633210]"
mp-736,Li3P,"[240861, 642223, 26880]"
mp-740,NdTe3,"[646025, 170558, 654190, 23973, 646004]"
mp-7498,Ti5Te4,"[657485, 653086, 15451]"
mp-754329,CdSnO3,"[181930, 180400, 180399]"
mp-7570,RuF3,"[165400, 16673]"
mp-7808,BaP3,"[426771, 23618]"
mp-7819,Pd4S,"[648748, 648755, 23865]"
mp-7832,BW,"[424240, 615685, 24281, 191911, 615698]"
mp-7857,TiB,"[24701, 191494, 615596, 189386]"
mp-825,RuO2,"[236962, 108861, 84618, 647376, 172178, 15071, 290495, 236963, 84575, 23961, 647377, 56007, 51159, 647373, 84619, 290496]"
mp-856,SnO2,"[92552, 262767, 262771, 39173, 290013, 184420, 39174, 181276, 647470, 647469, 184326, 157448, 39175, 191344, 39176, 262770, 169032, 647465, 160667, 183984, 262769, 84576, 181277, 16635, 56001, 9163, 39178, 91517, 56671, 184325, 56673, 169033, 181109, 262768, 189463, 157449, 184324, 154960, 39177, 191343, 56674, 56676, 56672, 189464]"
mp-862332,LaHg3,[639068]
mp-865129,Lu2MgGe2,[423455]
mp-865259,HoHg3,[639032]
mp-865747,Y2MgGe2,[423457]
mp-866046,Ti3In,[640656]
mp-867288,TbHg3,[639229]
mp-8695,MnPSe3,"[643237, 643239, 54140]"
mp-8761,NdCoC2,"[617430, 617431, 67375, 55570]"
mp-903,ZrCr2,"[626954, 626932, 626958, 626965, 626942, 626967, 626131, 102861, 102860, 626137, 626938, 626947, 626962, 626960, 601170, 626964, 626936, 626946, 106885, 626132, 167447, 626127, 626952, 626963, 626940, 626961]"
mp-9208,V2B3,"[615660, 79258]"
mp-9399,SmTe3,"[652654, 82602]"
mp-9429,USe3,"[652104, 652134, 83713]"
mp-945077,YTe3,[653175]
mp-959,LaAl3,"[57934, 658314, 659413, 608279]"
mp-975646,PrZnSbO,"[182895, 380342]"
mp-975655,PrNiGe2,"[189136, 658580, 637376]"
mp-9814,Cu3SbSe4,"[400652, 628993, 628997, 629000]"
mp-9921,ZrS3,"[42073, 604573, 651463, 651485]"
mp-9929,ZrCuSiAs,"[185855, 42165]"
mp-996162,Nb2AlC,"[191099, 187513, 606236]"
mp-1009077,FeH,[]
mp-10116,UB2Ir3,[44426]
mp-1017548,Ca(BeP)2,[616191]
mp-1019545,Be(PN2)2,[421385]
mp-1019550,BeGeN2,[]
mp-1021504,Ba2NbFeO6,[]
mp-1025075,TbB2Ir3,[614566]
mp-1025095,CeCo2B2C,[]
mp-1025123,UNi2B2C,[659007]
mp-1025201,Rb2PdCl4,[]
mp-1025425,Co3H,[]
mp-1025446,CeGa2Ni,"[188329, 621131, 188330]"
mp-1025517,Ti2InN,[640030]
mp-1025521,CeSi2Ru,[656786]
mp-1025549,Tl3VSe4,"[600248, 652072]"
mp-1029251,LiRuN,[]
mp-1029686,Sr3OsN3,[]
mp-1029741,Sr3IrN3,[]
mp-1029750,Sr3RuN3,[]
mp-10302,Ba2ScIrO6,[88153]
mp-10456,HfSiPt,"[239656, 638791, 90278]"
mp-10492,Rb2SiF6,[38547]
mp-1051,ErNi3,"[630819, 188110, 630813, 630836, 152846, 152845, 152847, 152898]"
mp-1072182,HoB2Ir3,[614472]
mp-1077392,TmCuGe,[603202]
mp-1078182,Nd2Fe2Se2O3,"[193215, 169856, 192567, 183146]"
mp-1078185,Ba2LuSbO6,[195215]
mp-1078430,ScCuGe,"[428473, 627807, 600158, 627808]"
mp-1078497,YbGa2Ni,"[262739, 262737, 262738, 262740, 634997]"
mp-1078526,GaPd,"[635060, 174526, 635073, 261111]"
mp-1078586,UGaCo,"[623225, 600395, 164348, 623224, 623222]"
mp-1078612,LaTe3,"[642014, 642056, 642030]"
mp-1078709,Na2BiAu,"[261789, 261790, 261787, 261788, 380339]"
mp-1078721,InPd3,"[247188, 420251, 247189]"
mp-1078856,SmInNi,"[167633, 640147]"
mp-1078880,UGaRu,"[635235, 600396, 635238]"
mp-1079007,Ce3Si2,"[622147, 622176, 622187]"
mp-1079037,LaSi2Ni,"[658592, 641580]"
mp-1079332,HfCuSiAs,"[610322, 185856]"
mp-1079392,CeCoSb2,"[657991, 657920]"
mp-1079403,Sr2CoOsO6,"[236435, 236436]"
mp-1079540,La(SbPd)2,"[189724, 604351]"
mp-1079541,ZnCu2SnS4,"[628895, 262388, 189286]"
mp-1079585,Nb2N,[167805]
mp-1079630,Ba2TaInO6,"[261480, 189520, 261484, 261483, 261481, 261482]"
mp-1079696,USnRh,"[650402, 650404, 650401]"
mp-1079699,PrAlNi,"[608820, 608831]"
mp-1079705,Ba2LuTaO6,[290860]
mp-1079938,TlPd3,"[247272, 649056, 649063]"
mp-1080001,ZrGa3,"[635698, 635699]"
mp-1080037,Th(SiIr)2,"[603978, 641013]"
mp-1080470,Ba2SmOsO6,[189261]
mp-1080556,EuNiGe2,"[600944, 631300]"
mp-1080747,ScAlCO,[426425]
mp-1080797,CsHg,"[62000, 150974]"
mp-1080803,USnIr,"[641059, 641061]"
mp-10860,CeNi2B2C,[56645]
mp-1086673,DyTe3,"[630341, 630328]"
mp-1087494,YbPdPb,[657947]
mp-1087495,Tc3B,[615555]
mp-1087496,NpCuPO,[261278]
mp-1087497,V5Se4,[652166]
mp-1087498,Ce(AsRh)2,[610012]
mp-1087502,HoPd,[639565]
mp-1087505,U(FeB3)2,[167153]
mp-1087511,UFeAs2,[656839]
mp-1087512,TmTe3,[653102]
mp-1087513,Tb2MnGa6,[600191]
mp-1087517,NdZnPd,[183337]
mp-1087523,TmAlNi,"[608926, 608913]"
mp-1087532,CsLuS2,[602878]
mp-1087547,EuCu,[627270]
mp-1091363,K2TcF6,[425914]
mp-1091370,LuInAu,[612041]
mp-1091385,PuAl2Pd5,[166270]
mp-1091386,Lu2CoGe2,[623472]
mp-1091390,Ca(GePt)2,[619327]
mp-1091391,BaTl4,[261206]
mp-1091393,PuGaNi,[634900]
mp-1091394,Ba2NaIO6,[425446]
mp-1091395,ZrGeOs,[637491]
mp-1091398,YSiAg,[605850]
mp-1092248,TbInPt2,[640312]
mp-1092281,Ti2TlC,[618954]
mp-1092291,Sm(GePt)2,[416424]
mp-1092296,DyGa2Pd,[600150]
mp-1092301,La(GaPd)2,[191057]
mp-1092318,TmInAu,[612074]
mp-1093991,ZrAsIr,[]
mp-1093999,Zn2Ag,[]
mp-1094043,Ti5InS8,[]
mp-1094052,Sm3AlN,[52640]
mp-1094066,ScAgS2,[]
mp-1094072,Pr3AlN,[52639]
mp-1094074,ScFe2BO5,[]
mp-1094085,Nd3SnN,[76398]
mp-1094088,NbCoSn,[]
mp-1094100,Nb4CoS8,[624300]
mp-1094101,Nd3PbN,[76397]
mp-1094107,Na2Zn2S3,[]
mp-1094113,NaV2P2O9,[]
mp-1094116,MgAl2,[]
mp-1094122,Mg,[]
mp-1094174,LaMg3,[]
mp-1094598,Li3Mg,[]
mp-1094692,Mg16Al13,[]
mp-1094763,MgCd2,[]
mp-1094889,LiMg,[]
mp-1095029,Dy(BIr)2,[613641]
mp-1095035,Eu2InPt2,[423578]
